"from_iso3","to_iso3","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial","SPAM_code"
"SWE","TUR",0.0364236,-0.6981171,57.8922254457565,0.00698283358,12.8590269105751,1,"COCOA"
"SWE","USA",2.3286981,2.2255208,224.734425631366,0.04944533224,91.0545626774747,1,"COCOA"
"TUR","ARG",0.2046334,0.2046334,441.565761358945,0.154,283.594062716952,1,"COCOA"
"TUR","AUS",0.1899073,0.1899073,519.375964275136,0.025,46.0379971943104,1,"COCOA"
"TUR","BRA",0.1308244,-0.0193221,345.240377995486,0.154,283.594062716952,1,"COCOA"
"TUR","CAN",1.1113175,-1.1913044,272.755862556618,0.24183333333,445.340892853491,1,"COCOA"
"TUR","CHN",1.0323892,-1.6944054,218.530767097063,0.099,182.310468889469,1,"COCOA"
"TUR","COL",1.2733451,1.0702397,370.506539298932,0.12666666667,233.259185790645,1,"COCOA"
"TUR","DEU",1.4918002,-4.8394965,47.7267423476195,0.01012077012,18.6375994555528,1,"COCOA"
"TUR","DNK",0.03078065,0.02717675,55.403216430903,0.01012077012,18.6375994555528,1,"COCOA"
"TUR","ETH",0.23920685,0.23920685,87.3412337674536,0.275,506.417969137415,1,"COCOA"
"TUR","GBR",1.3610449,1.0924761,69.3963367697581,0.01012077012,18.6375994555528,1,"COCOA"
"TUR","GRC",0.1335276,0.0084272,156.40384566273,0.01012077012,18.6375994555528,1,"COCOA"
"TUR","IDN",0.0313187,-2.15214855,307.159898106499,0.1225,225.586186252121,1,"COCOA"
"TUR","IND",3.77094,0.5914412,125.656973269532,0.3,552.455966331725,1,"COCOA"
"TUR","MEX",1.0655791,1.0655791,396.921037045107,0.12163462823,223.992586927349,1,"COCOA"
"TUR","NOR",0.0732941,0.0732941,68.3309354381527,0.03167180732,58.324263061476,1,"COCOA"
"TUR","NPL",0.5765026,0.5765026,138.415869775164,0.195,359.096378115621,1,"COCOA"
"TUR","RUS",0.6308983,0.0184811999999999,55.3600456170274,0.04201725469,77.3756101412339,1,"COCOA"
"TUR","RWA",0.1152603,0.1152603,127.784918667933,0.145,267.020383727,1,"COCOA"
"TUR","R_ASP",3.3683983,-0.1923116,328.664314209149,0.134423231141667,266.976435918181,1,"COCOA"
"TUR","R_CSA",4.9559086,4.4855306,368.12363431063,0.135075396825714,261.160130334909,1,"COCOA"
"TUR","R_NEU",4.0271808,1.8120258,36.2691751179368,0.06412503417,118.087525728141,1,"COCOA"
"TUR","R_NMC",150.4184528,148.9404573,46.0153526159909,0.1088154038964,257.95908633034,1,"COCOA"
"TUR","R_OEU",13.8883061,-58.25811665,38.498953383681,0.0123362828911111,55.3567969220869,1,"COCOA"
"TUR","R_SSA",18.36939345,-97.43075885,147.974366450428,0.216096153846154,357.467341291823,1,"COCOA"
"TUR","SWE",0.7345407,0.6981171,56.1789884006579,0.01012077012,18.6375994555528,1,"COCOA"
"TUR","USA",1.1292177,1.0931196,316.41086286081,0.05444249623,100.25693954752,1,"COCOA"
"USA","ARG",0.9060332,0.629863,275.410670801945,0.154,283.594062716952,1,"COCOA"
"USA","AUS",6.6104619,6.4525404,529.082929516082,0.12007619542844,180.690735425561,1,"COCOA"
"USA","BRA",2.5790807,-2.0351191,249.414225280353,0.154,283.594062716952,1,"COCOA"
"USA","CAN",104.8309214,-280.4270344,43.4001454174053,0.22083333333,406.66897521027,1,"COCOA"
"USA","CHN",2.4638509,1.7209059,375.326855583194,0.099,182.310468889469,1,"COCOA"
"USA","COL",2.6534207,1.0420873,110.873612055663,0.12007619542844,180.690735425561,1,"COCOA"
"USA","DEU",0.6690796,-15.6843508,233.5414877348,0.04361926053,80.3257357559214,1,"COCOA"
"USA","DNK",0.0702852,-0.4575952,231.561832954264,0.04361926053,80.3257357559214,1,"COCOA"
"USA","ETH",0.0093818,0.0093818,466.899431400388,0.275,506.417969137415,1,"COCOA"
"USA","FIN",0.1070718,-0.0503214,240.715849553499,0.04361926053,80.3257357559214,1,"COCOA"
"USA","GBR",7.5864157,3.2928198,201.169680176712,0.04361926053,80.3257357559214,1,"COCOA"
"USA","GRC",0.0184944,-0.1935176,313.236436099668,0.04361926053,80.3257357559214,1,"COCOA"
"USA","IDN",2.8338172,-17.4832399,567.127054190228,0.1225,225.586186252121,1,"COCOA"
"USA","IND",0.2557605,0.1412434,470.04135656184,0.3,552.455966331725,1,"COCOA"
"USA","MEX",33.0880231,-52.0528292,54.4965779994424,0.12007619542844,180.690735425561,1,"COCOA"
"USA","NPL",0.033533,0.033533,455.824308125738,0.195,359.096378115621,1,"COCOA"
"USA","RUS",1.1969613,-0.00424960000000008,284.127358928866,0.04010372644,73.8518098130445,1,"COCOA"
"USA","R_ASP",31.7470555,-2.5767086,421.438152904309,0.133301258737778,270.018704333225,1,"COCOA"
"USA","R_CSA",17.3745371,-68.6340107,125.940933528686,0.0997301587304762,200.599288952088,1,"COCOA"
"USA","R_NEU",0.5009553,-10.33034355,254.844992019711,0.0902085016485714,166.120749831995,1,"COCOA"
"USA","R_NMC",10.7312916,6.8332948,352.339020252741,0.0998648662208,239.009154989711,1,"COCOA"
"USA","R_OEU",4.9934868,-176.2213547,249.420634884357,0.0439737460561111,86.2008650722711,1,"COCOA"
"USA","R_SSA",0.3977826,-220.4930058,396.718888129347,0.216096153846154,357.467341291823,1,"COCOA"
"USA","SWE",0.1031773,-2.2255208,231.84882252383,0.04361926053,80.3257357559214,1,"COCOA"
"USA","TUR",0.0360981,-1.0931196,327.494731975132,0.05519412343,101.641075984511,1,"COCOA"
"R_NMC","R_NMC",17.4285714285714,0,52.9561275317164,0,0,1,"COCOA"
"R_NEU","R_NEU",8.875,0,28.0250439793834,0,0,1,"COCOA"
"R_SSA","R_SSA",10.2820512820513,0,84.9079970758359,0,0,1,"COCOA"
"ARG","ARG",49,0,91.997068393553,0,0,1,"COCOA"
"AUS","AUS",74,0,19.997825487774,0,0,1,"COCOA"
"R_OEU","R_OEU",35.4545454545455,0,25.081667366848,0,0,1,"COCOA"
"R_CSA","R_CSA",9.5,0,70.9305538516631,0,0,1,"COCOA"
"R_ASP","R_ASP",17.6363636363636,0,143.107143918819,0,0,1,"COCOA"
"BRA","BRA",315,0,20.5197361549374,0,0,1,"COCOA"
"CAN","CAN",98,0,28.4327349449534,0,0,1,"COCOA"
"CHN","CHN",139,0,17.5991409966066,0,0,1,"COCOA"
"COL","COL",51,0,54.8719710984192,0,0,1,"COCOA"
"DNK","DNK",21,0,13.4724791059317,0,0,1,"COCOA"
"ETH","ETH",1,0,32.4533630418205,0,0,1,"COCOA"
"FIN","FIN",13,0,27.0356012809135,0,0,1,"COCOA"
"DEU","DEU",110,0,44.3402406893824,0,0,1,"COCOA"
"GRC","GRC",24,0,16.1426560485526,0,0,1,"COCOA"
"IND","IND",93,0,168.762385754586,0,0,1,"COCOA"
"IDN","IDN",588,0,129.97180183014,0,0,1,"COCOA"
"MEX","MEX",9,0,133.105737525905,0,0,1,"COCOA"
"NPL","NPL",2,0,29.1682603880247,0,0,1,"COCOA"
"NOR","NOR",21,0,42.7989968528708,0,0,1,"COCOA"
"RUS","RUS",150,0,25.4724480151177,0,0,1,"COCOA"
"RWA","RWA",0,0,59.4226054357479,0,0,0,"COCOA"
"SWE","SWE",18,0,41.4331894499991,0,0,1,"COCOA"
"TUR","TUR",84,0,72.4108244910757,0,0,1,"COCOA"
"GBR","GBR",267,0,29.1648965332724,0,0,1,"COCOA"
"USA","USA",891,0,36.7605748481689,0,0,1,"COCOA"
"ETH","AUS",0,0,340.564107323453,0.113117998770309,158.200212677367,0,"COCOA"
"FIN","AUS",0,0,350.821917808868,0.025,46.0379971943104,0,"COCOA"
"MEX","AUS",0,0,551.578138281287,0.110636957819419,178.698787986893,0,"COCOA"
"NOR","AUS",0,0,350.821917808868,0.025,46.0379971943104,0,"COCOA"
"RWA","AUS",0,0,340.564107323453,0.113117998770309,158.200212677367,0,"COCOA"
"SWE","AUS",0,0,350.821917808868,0.025,46.0379971943104,0,"COCOA"
"FIN","BRA",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"NPL","BRA",0,0,569.516911017818,0.154,283.594062716952,0,"COCOA"
"RWA","BRA",0,0,341.93806784312,0.154,283.594062716952,0,"COCOA"
"SWE","BRA",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"ETH","CAN",0,0,401.899761866145,0.22083333333,406.66897521027,0,"COCOA"
"NPL","CAN",0,0,455.716872080097,0.22083333333,406.66897521027,0,"COCOA"
"RWA","CAN",0,0,401.899761866145,0.22083333333,406.66897521027,0,"COCOA"
"NPL","CHN",0,0,133.146008124487,0.116685081637913,173.82235157955,0,"COCOA"
"RWA","CHN",0,0,340.564107323453,0.113117998770309,158.200212677367,0,"COCOA"
"SWE","CHN",0,0,350.821917808868,0.099,182.310468889469,0,"COCOA"
"ETH","COL",0,0,341.93806784312,0.12666666667,233.259185790645,0,"COCOA"
"FIN","COL",0,0,322.633886466213,0.0375,69.0569957914656,0,"COCOA"
"GRC","COL",0,0,322.633886466213,0.0375,69.0569957914656,0,"COCOA"
"NOR","COL",0,0,322.633886466213,0.11,202.567187654966,0,"COCOA"
"RWA","COL",0,0,341.93806784312,0.12666666667,233.259185790645,0,"COCOA"
"SWE","COL",0,0,322.633886466213,0.0375,69.0569957914656,0,"COCOA"
"RWA","DEU",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"ARG","DNK",0,0,315.905127977025,0.06172029833,113.659156853942,0,"COCOA"
"ETH","DNK",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"MEX","DNK",0,0,315.905127977025,0.03452029833,65.074214381883,0,"COCOA"
"NPL","DNK",0,0,319.664161222784,0.116685081637913,173.82235157955,0,"COCOA"
"RWA","DNK",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"ARG","ETH",0,0,306.601357824664,0.275,506.417969137415,0,"COCOA"
"AUS","ETH",0,0,314.00867931702,0.275,506.417969137415,0,"COCOA"
"CAN","ETH",0,0,402.736660740025,0.275,506.417969137415,0,"COCOA"
"COL","ETH",0,0,306.601357824664,0.275,506.417969137415,0,"COCOA"
"DNK","ETH",0,0,174.579354453364,0.275,506.417969137415,0,"COCOA"
"FIN","ETH",0,0,174.579354453364,0.275,506.417969137415,0,"COCOA"
"GRC","ETH",0,0,174.579354453364,0.275,506.417969137415,0,"COCOA"
"MEX","ETH",0,0,306.601357824664,0.275,518.4025,0,"COCOA"
"NOR","ETH",0,0,174.579354453364,0.275,506.417969137415,0,"COCOA"
"NPL","ETH",0,0,314.00867931702,0.275,506.417969137415,0,"COCOA"
"RUS","ETH",0,0,153.128587319878,0.275,506.417969137415,0,"COCOA"
"RWA","ETH",0,0,59.4226054357479,0.2475,455.776172223673,0,"COCOA"
"R_CSA","ETH",0,0,306.601357824664,0.275,596.98375,0,"COCOA"
"R_NEU","ETH",0,0,153.128587319878,0.275,506.417969137415,0,"COCOA"
"R_SSA","ETH",0,0,59.4226054357479,0.260441176470588,164.214875,0,"COCOA"
"SWE","ETH",0,0,174.579354453364,0.275,506.417969137415,0,"COCOA"
"ARG","FIN",0,0,315.905127977025,0.06172029833,113.659156853942,0,"COCOA"
"AUS","FIN",0,0,319.664161222784,0.04361926053,80.3257357559214,0,"COCOA"
"BRA","FIN",0,0,315.905127977025,0.04532077012,50.9636721580882,0,"COCOA"
"COL","FIN",0,0,315.905127977025,0.00815738746,15.0219912398553,0,"COCOA"
"ETH","FIN",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"IND","FIN",0,0,319.664161222784,0.03013171949,55.4881606936148,0,"COCOA"
"MEX","FIN",0,0,315.905127977025,0.03452029833,65.074214381883,0,"COCOA"
"NPL","FIN",0,0,319.664161222784,0.116685081637913,173.82235157955,0,"COCOA"
"RWA","FIN",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"R_SSA","FIN",0,0,184.055335140733,0.00509360103617647,11.101811168396,0,"COCOA"
"TUR","FIN",0,0,53.0862389233393,0.01012077012,18.6375994555528,0,"COCOA"
"ARG","GBR",0,0,315.905127977025,0.06172029833,113.659156853942,0,"COCOA"
"NPL","GBR",0,0,319.664161222784,0.116685081637913,173.82235157955,0,"COCOA"
"RWA","GBR",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"ARG","GRC",0,0,315.905127977025,0.06172029833,113.659156853942,0,"COCOA"
"COL","GRC",0,0,315.905127977025,0.00815738746,15.0219912398553,0,"COCOA"
"ETH","GRC",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"IND","GRC",0,0,319.664161222784,0.03013171949,55.4881606936148,0,"COCOA"
"MEX","GRC",0,0,315.905127977025,0.03452029833,65.074214381883,0,"COCOA"
"NPL","GRC",0,0,319.664161222784,0.116685081637913,173.82235157955,0,"COCOA"
"RWA","GRC",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"NOR","IDN",0,0,350.821917808868,0.1225,225.586186252121,0,"COCOA"
"RWA","IDN",0,0,340.564107323453,0.1225,225.586186252121,0,"COCOA"
"ARG","IND",0,0,551.578138281287,0.3,552.455966331725,0,"COCOA"
"FIN","IND",0,0,350.821917808868,0.3,552.455966331725,0,"COCOA"
"GRC","IND",0,0,350.821917808868,0.3,552.455966331725,0,"COCOA"
"NOR","IND",0,0,350.821917808868,0.3,552.455966331725,0,"COCOA"
"RUS","IND",0,0,283.519139266581,0.3,552.455966331725,0,"COCOA"
"RWA","IND",0,0,340.564107323453,0.0213,39.2243736095525,0,"COCOA"
"SWE","IND",0,0,350.821917808868,0.3,552.455966331725,0,"COCOA"
"AUS","MEX",0,0,569.516911017818,0.11505229327,211.87108619053,0,"COCOA"
"DNK","MEX",0,0,322.633886466213,0.11505229327,211.87108619053,0,"COCOA"
"ETH","MEX",0,0,341.93806784312,0.12896792127,237.496991903372,0,"COCOA"
"FIN","MEX",0,0,322.633886466213,0.11505229327,211.87108619053,0,"COCOA"
"GRC","MEX",0,0,322.633886466213,0.11505229327,211.87108619053,0,"COCOA"
"NOR","MEX",0,0,322.633886466213,0.11505229327,211.87108619053,0,"COCOA"
"NPL","MEX",0,0,569.516911017818,0.11205381042,206.34932038911,0,"COCOA"
"RWA","MEX",0,0,341.93806784312,0.11205381042,206.34932038911,0,"COCOA"
"SWE","MEX",0,0,322.633886466213,0.11505229327,211.87108619053,0,"COCOA"
"ARG","NOR",0,0,315.905127977025,0.0268594337,49.4621813328547,0,"COCOA"
"AUS","NOR",0,0,319.664161222784,0.03831254945,70.5533217634392,0,"COCOA"
"COL","NOR",0,0,315.905127977025,0.0276373545,50.8947379571665,0,"COCOA"
"ETH","NOR",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"IDN","NOR",0,0,319.664161222784,0.03417472551,47.919800110122,0,"COCOA"
"IND","NOR",0,0,319.664161222784,0.0214310586,39.4657206279161,0,"COCOA"
"MEX","NOR",0,0,315.905127977025,0.05599622742,105.558488309442,0,"COCOA"
"NPL","NOR",0,0,319.664161222784,0.116685081637913,173.82235157955,0,"COCOA"
"RWA","NOR",0,0,184.055335140733,0.03358905333,61.8549097186433,0,"COCOA"
"R_CSA","NOR",0,0,315.905127977025,0.0282908853740909,59.6941968208462,0,"COCOA"
"USA","NOR",0,0,214.645091214405,0.03831254945,70.5533217634392,0,"COCOA"
"ARG","NPL",0,0,551.578138281287,0.195,359.096378115621,0,"COCOA"
"BRA","NPL",0,0,551.578138281287,0.195,219.279505721409,0,"COCOA"
"CAN","NPL",0,0,453.379166450607,0.195,359.096378115621,0,"COCOA"
"CHN","NPL",0,0,133.146008124487,0.195,359.096378115621,0,"COCOA"
"DNK","NPL",0,0,350.821917808868,0.195,359.096378115621,0,"COCOA"
"ETH","NPL",0,0,340.564107323453,0.195,359.096378115621,0,"COCOA"
"FIN","NPL",0,0,350.821917808868,0.195,359.096378115621,0,"COCOA"
"GBR","NPL",0,0,350.821917808868,0.195,359.096378115621,0,"COCOA"
"GRC","NPL",0,0,350.821917808868,0.195,359.096378115621,0,"COCOA"
"MEX","NPL",0,0,551.578138281287,0.195,367.5945,0,"COCOA"
"NOR","NPL",0,0,350.821917808868,0.195,359.096378115621,0,"COCOA"
"RWA","NPL",0,0,340.564107323453,0.195,359.096378115621,0,"COCOA"
"R_NMC","NPL",0,0,235.465843158703,0.193857142857143,344.364219013442,0,"COCOA"
"R_SSA","NPL",0,0,340.564107323453,0.195,194.7855,0,"COCOA"
"SWE","NPL",0,0,350.821917808868,0.195,359.096378115621,0,"COCOA"
"ETH","RUS",0,0,162.475237685621,0.04488535471,82.6572733681843,0,"COCOA"
"IND","RUS",0,0,271.344387812745,0.03655091051,67.3092286203549,0,"COCOA"
"RWA","RUS",0,0,162.475237685621,0.03280091051,60.4035290412083,0,"COCOA"
"RWA","R_ASP",0,0,340.564107323453,0.118420751633889,296.419255758606,0,"COCOA"
"ETH","R_CSA",0,0,341.93806784312,0.136980158730476,265.76393005434,0,"COCOA"
"NOR","R_CSA",0,0,322.633886466213,0.132503968254286,254.945000713677,0,"COCOA"
"RWA","R_CSA",0,0,341.93806784312,0.132218253968571,254.254430755762,0,"COCOA"
"ETH","R_NEU",0,0,162.475237685621,0.06727940986,123.896371294782,0,"COCOA"
"RWA","R_NEU",0,0,162.475237685621,0.0655857581171429,120.77747792735,0,"COCOA"
"NPL","R_NMC",0,0,234.863036459889,0.1153994425948,247.167348573635,0,"COCOA"
"RWA","R_NMC",0,0,137.684643934983,0.1114594425948,252.27638199969,0,"COCOA"
"RWA","R_OEU",0,0,184.055335140733,0.00277777777777778,46.0379971943104,0,"COCOA"
"ETH","R_SSA",0,0,59.4226054357479,0.187057692307692,271.057561942501,0,"COCOA"
"FIN","R_SSA",0,0,174.579354453364,0.212134615384615,381.780554915,0,"COCOA"
"NPL","R_SSA",0,0,314.00867931702,0.216096153846154,357.467341291823,0,"COCOA"
"RWA","R_SSA",0,0,59.4226054357479,0.151288461538462,296.879313335882,0,"COCOA"
"ARG","SWE",0,0,315.905127977025,0.06172029833,113.659156853942,0,"COCOA"
"AUS","SWE",0,0,319.664161222784,0.04361926053,80.3257357559214,0,"COCOA"
"BRA","SWE",0,0,315.905127977025,0.04532077012,50.9636721580882,0,"COCOA"
"CHN","SWE",0,0,319.664161222784,0.04532077012,83.4590995051419,0,"COCOA"
"COL","SWE",0,0,315.905127977025,0.00815738746,15.0219912398553,0,"COCOA"
"ETH","SWE",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"IND","SWE",0,0,319.664161222784,0.03013171949,55.4881606936148,0,"COCOA"
"MEX","SWE",0,0,315.905127977025,0.03452029833,65.074214381883,0,"COCOA"
"NPL","SWE",0,0,319.664161222784,0.116685081637913,173.82235157955,0,"COCOA"
"RWA","SWE",0,0,184.055335140733,0.113117998770309,158.200212677367,0,"COCOA"
"FIN","TUR",0,0,50.5214738386901,0.00698283358,12.8590269105751,0,"COCOA"
"RWA","TUR",0,0,162.475237685621,0.02686315678,49.4690374587184,0,"COCOA"
"NOR","USA",0,0,219.58181630098,0.04944533224,91.0545626774747,0,"COCOA"
"RWA","USA",0,0,401.899761866145,0.03254615767,59.9343966198818,0,"COCOA"
"DNK","ARG",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"ETH","ARG",0,0,341.93806784312,0.154,283.594062716952,0,"COCOA"
"FIN","ARG",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"GBR","ARG",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"GRC","ARG",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"IND","ARG",0,0,569.516911017818,0.153,281.75254282918,0,"COCOA"
"NOR","ARG",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"NPL","ARG",0,0,569.516911017818,0.154,283.594062716952,0,"COCOA"
"RWA","ARG",0,0,341.93806784312,0.154,283.594062716952,0,"COCOA"
"SWE","ARG",0,0,322.633886466213,0.154,283.594062716952,0,"COCOA"
"ARG","RWA",0,0,306.601357824664,0.145,267.020383727,0,"COCOA"
"AUS","RWA",0,0,314.00867931702,0.145,267.020383727,0,"COCOA"
"BRA","RWA",0,0,306.601357824664,0.145,163.053991433868,0,"COCOA"
"CAN","RWA",0,0,402.736660740025,0.145,267.020383727,0,"COCOA"
"COL","RWA",0,0,306.601357824664,0.145,267.020383727,0,"COCOA"
"DEU","RWA",0,0,174.579354453364,0.145,267.020383727,0,"COCOA"
"ETH","RWA",0,0,59.4226054357479,0.1305,240.3183453543,0,"COCOA"
"FIN","RWA",0,0,174.579354453364,0.145,267.020383727,0,"COCOA"
"GBR","RWA",0,0,174.579354453364,0.145,267.020383727,0,"COCOA"
"GRC","RWA",0,0,174.579354453364,0.145,267.020383727,0,"COCOA"
"IDN","RWA",0,0,314.00867931702,0.145,203.319,0,"COCOA"
"IND","RWA",0,0,314.00867931702,0.145,267.020383727,0,"COCOA"
"MEX","RWA",0,0,306.601357824664,0.145,273.3395,0,"COCOA"
"NOR","RWA",0,0,174.579354453364,0.145,267.020383727,0,"COCOA"
"NPL","RWA",0,0,314.00867931702,0.145,267.020383727,0,"COCOA"
"RUS","RWA",0,0,153.128587319878,0.145,267.020383727,0,"COCOA"
"R_ASP","RWA",0,0,314.00867931702,0.145,291.924875,0,"COCOA"
"R_CSA","RWA",0,0,306.601357824664,0.145,314.77325,0,"COCOA"
"R_NEU","RWA",0,0,153.128587319878,0.145,267.020383727,0,"COCOA"
"SWE","RWA",0,0,174.579354453364,0.145,267.020383727,0,"COCOA"
"USA","RWA",0,0,402.736660740025,0.145,267.020383727,0,"COCOA"
