"from_iso3","to_iso3","q_initial","net_initial","trade_USD_t","adv","sdt_USD_t","dummy_q_initial","SPAM_code"
"CHN","R_SSA",0,0,314.00867931702,0.165352564107692,203.463609373657,0,"PALM OIL"
"COL","R_SSA",0,0,306.601357824664,0.165352564107692,114.944239582574,0,"PALM OIL"
"DEU","R_SSA",0,0,174.579354453364,0.161025641030769,114.216533332544,0,"PALM OIL"
"DNK","R_SSA",0,0,174.579354453364,0.161025641030769,135.358811110176,0,"PALM OIL"
"ETH","R_SSA",0,0,59.4226054357479,0.138250000005769,102.317159375,0,"PALM OIL"
"FIN","R_SSA",0,0,174.579354453364,0.161025641030769,135.358811110176,0,"PALM OIL"
"GBR","R_SSA",0,0,174.579354453364,0.161025641030769,135.358811110176,0,"PALM OIL"
"GRC","R_SSA",0,0,174.579354453364,0.161025641030769,135.358811110176,0,"PALM OIL"
"IDN","R_SSA",0,0,314.00867931702,0.165352564107692,132.81849479079,0,"PALM OIL"
"IND","R_SSA",0,0,314.00867931702,0.165352564107692,132.81849479079,0,"PALM OIL"
"MEX","R_SSA",0,0,306.601357824664,0.165352564107692,132.81849479079,0,"PALM OIL"
"NOR","R_SSA",0,0,174.579354453364,0.165352564107692,132.81849479079,0,"PALM OIL"
"NPL","R_SSA",0,0,314.00867931702,0.165352564107692,132.81849479079,0,"PALM OIL"
"RUS","R_SSA",0,0,153.128587319878,0.165352564107692,132.81849479079,0,"PALM OIL"
"RWA","R_SSA",0,0,59.4226054357479,0.112596153851923,119.503027777778,0,"PALM OIL"
"R_ASP","R_SSA",0,0,314.00867931702,0.165993589748718,105.199269607217,0,"PALM OIL"
"R_CSA","R_SSA",0,0,306.601357824664,0.16526515152028,128.71990686192,0,"PALM OIL"
"R_NEU","R_SSA",0,0,153.128587319878,0.166451465206593,138.624612744273,0,"PALM OIL"
"R_NMC","R_SSA",0,0,125.320000234883,0.155815018320192,138.624612744273,0,"PALM OIL"
"R_OEU","R_SSA",0,0,174.579354453364,0.161253373824292,128.71990686192,0,"PALM OIL"
"SWE","R_SSA",0,0,174.579354453364,0.161025641030769,135.358811110176,0,"PALM OIL"
"TUR","R_SSA",0,0,153.128587319878,0.165352564107692,132.81849479079,0,"PALM OIL"
"USA","R_SSA",0,0,402.736660740025,0.165352564107692,132.81849479079,0,"PALM OIL"
"ARG","SWE",0,0,315.905127977025,0.05433333335,45.743233347365,0,"PALM OIL"
"AUS","SWE",0,0,319.664161222784,0.05433333335,45.743233347365,0,"PALM OIL"
"BRA","SWE",0,0,315.905127977025,0.05433333335,45.743233347365,0,"PALM OIL"
"CAN","SWE",0,0,214.645091214405,0.141133065965334,113.983969547673,0,"PALM OIL"
"CHN","SWE",0,0,319.664161222784,0.05433333335,70.073700021495,0,"PALM OIL"
"COL","SWE",0,0,315.905127977025,0.130898515355839,105.417378070925,0,"PALM OIL"
"DEU","SWE",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"DNK","SWE",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"ETH","SWE",0,0,184.055335140733,0.131725916430395,117.306718158099,0,"PALM OIL"
"FIN","SWE",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"GBR","SWE",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"GRC","SWE",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"IDN","SWE",0,0,319.664161222784,0.05433333335,45.743233347365,0,"PALM OIL"
"IND","SWE",0,0,319.664161222784,0.01525,12.838975,0,"PALM OIL"
"MEX","SWE",0,0,315.905127977025,0.130898515355839,105.417378070925,0,"PALM OIL"
"NOR","SWE",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"NPL","SWE",0,0,319.664161222784,0.122388434182343,97.5546801577388,0,"PALM OIL"
"RUS","SWE",0,0,53.0862389233393,0.05433333335,45.743233347365,0,"PALM OIL"
"RWA","SWE",0,0,184.055335140733,0.131725916430395,117.306718158099,0,"PALM OIL"
"R_ASP","SWE",0,0,319.664161222784,0.01648263889375,14.818930559105,0,"PALM OIL"
"R_CSA","SWE",0,0,315.905127977025,0.00987878788181818,22.8716166736825,0,"PALM OIL"
"R_NEU","SWE",0,0,53.0862389233393,0.0155238095285714,22.8716166736825,0,"PALM OIL"
"R_NMC","SWE",0,0,98.6432126310484,0.0288005952464286,19.527402782455,0,"PALM OIL"
"R_OEU","SWE",0,0,63.7968286169791,0.161581551931102,131.564910471673,0,"PALM OIL"
"R_SSA","SWE",0,0,184.055335140733,0.00249509803970588,19.527402782455,0,"PALM OIL"
"TUR","SWE",0,0,53.0862389233393,0.13578757130328,111.627272484793,0,"PALM OIL"
"USA","SWE",0,0,214.645091214405,0.05433333335,45.743233347365,0,"PALM OIL"
"ARG","TUR",0,0,362.317307407593,0.2025,170.48475,0,"PALM OIL"
"AUS","TUR",0,0,271.344387812745,0.2025,170.48475,0,"PALM OIL"
"BRA","TUR",0,0,362.317307407593,0.2025,170.48475,0,"PALM OIL"
"CAN","TUR",0,0,272.338283509057,0.2025,170.48475,0,"PALM OIL"
"CHN","TUR",0,0,271.344387812745,0.2025,261.16425,0,"PALM OIL"
"COL","TUR",0,0,362.317307407593,0.2025,147.5415,0,"PALM OIL"
"DEU","TUR",0,0,50.5214738386901,0.2025,143.856,0,"PALM OIL"
"DNK","TUR",0,0,50.5214738386901,0.2025,170.48475,0,"PALM OIL"
"ETH","TUR",0,0,162.475237685621,0.2025,170.48475,0,"PALM OIL"
"FIN","TUR",0,0,50.5214738386901,0.2025,170.48475,0,"PALM OIL"
"GBR","TUR",0,0,50.5214738386901,0.2025,170.48475,0,"PALM OIL"
"GRC","TUR",0,0,50.5214738386901,0.2025,170.48475,0,"PALM OIL"
"IDN","TUR",0,0,271.344387812745,0.2025,170.48475,0,"PALM OIL"
"IND","TUR",0,0,271.344387812745,0.2025,170.48475,0,"PALM OIL"
"MEX","TUR",0,0,362.317307407593,0.2025,170.48475,0,"PALM OIL"
"NOR","TUR",0,0,50.5214738386901,0.2025,170.48475,0,"PALM OIL"
"NPL","TUR",0,0,271.344387812745,0.2025,170.48475,0,"PALM OIL"
"RUS","TUR",0,0,47.2267652474879,0.2025,170.48475,0,"PALM OIL"
"RWA","TUR",0,0,162.475237685621,0.2025,170.48475,0,"PALM OIL"
"R_ASP","TUR",0,0,271.344387812745,0.198260416666667,113.12523125,0,"PALM OIL"
"R_CSA","TUR",0,0,362.317307407593,0.2025,170.48475,0,"PALM OIL"
"R_NEU","TUR",0,0,47.2267652474879,0.173571428571429,85.242375,0,"PALM OIL"
"R_NMC","TUR",0,0,68.7746848370146,0.2025,170.48475,0,"PALM OIL"
"R_OEU","TUR",0,0,50.5214738386901,0.2025,170.48475,0,"PALM OIL"
"R_SSA","TUR",0,0,162.475237685621,0.2025,170.48475,0,"PALM OIL"
"SWE","TUR",0,0,50.5214738386901,0.2025,170.48475,0,"PALM OIL"
"USA","TUR",0,0,272.338283509057,0.2025,170.48475,0,"PALM OIL"
"ARG","USA",0,0,171.858198768296,0.130898515355839,105.417378070925,0,"PALM OIL"
"AUS","USA",0,0,455.716872080097,0.122388434182343,97.5546801577388,0,"PALM OIL"
"BRA","USA",0,0,171.858198768296,0.130898515355839,105.417378070925,0,"PALM OIL"
"CAN","USA",0,0,37.6901947990565,0.141133065965334,113.983969547673,0,"PALM OIL"
"CHN","USA",0,0,455.716872080097,0.122388434182343,97.5546801577388,0,"PALM OIL"
"COL","USA",0,0,171.858198768296,0.130898515355839,105.417378070925,0,"PALM OIL"
"DEU","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"DNK","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"ETH","USA",0,0,401.899761866145,0.131725916430395,117.306718158099,0,"PALM OIL"
"FIN","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"GBR","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"GRC","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"IDN","USA",0,0,455.716872080097,0.122388434182343,97.5546801577388,0,"PALM OIL"
"IND","USA",0,0,455.716872080097,0.122388434182343,97.5546801577388,0,"PALM OIL"
"MEX","USA",0,0,171.858198768296,0.130898515355839,105.417378070925,0,"PALM OIL"
"NOR","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"NPL","USA",0,0,455.716872080097,0.122388434182343,97.5546801577388,0,"PALM OIL"
"RUS","USA",0,0,271.759958990611,0.13578757130328,111.627272484793,0,"PALM OIL"
"RWA","USA",0,0,401.899761866145,0.131725916430395,117.306718158099,0,"PALM OIL"
"R_ASP","USA",0,0,455.716872080097,0.122388434182343,97.5546801577388,0,"PALM OIL"
"R_CSA","USA",0,0,171.858198768296,0.130898515355839,105.417378070925,0,"PALM OIL"
"R_NEU","USA",0,0,271.759958990611,0.13578757130328,111.627272484793,0,"PALM OIL"
"R_NMC","USA",0,0,341.669551934277,0.121990197305482,97.8802973160018,0,"PALM OIL"
"R_OEU","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"R_SSA","USA",0,0,401.899761866145,0.131725916430395,117.306718158099,0,"PALM OIL"
"SWE","USA",0,0,219.58181630098,0.161581551931102,131.564910471673,0,"PALM OIL"
"TUR","USA",0,0,271.759958990611,0.13578757130328,111.627272484793,0,"PALM OIL"
"AUS","ARG",0,0,569.516911017818,0.1,84.19,0,"PALM OIL"
"BRA","ARG",0,0,102.695584332508,0.130898515355839,105.417378070925,0,"PALM OIL"
"CAN","ARG",0,0,153.774593418838,0.1,84.19,0,"PALM OIL"
"CHN","ARG",0,0,569.516911017818,0.1,128.97,0,"PALM OIL"
"COL","ARG",0,0,102.695584332508,0.130898515355839,105.417378070925,0,"PALM OIL"
"DEU","ARG",0,0,322.633886466213,0.1,71.04,0,"PALM OIL"
"DNK","ARG",0,0,322.633886466213,0.1,84.19,0,"PALM OIL"
"ETH","ARG",0,0,341.93806784312,0.1,84.19,0,"PALM OIL"
"FIN","ARG",0,0,322.633886466213,0.1,84.19,0,"PALM OIL"
"GBR","ARG",0,0,322.633886466213,0.1,84.19,0,"PALM OIL"
"GRC","ARG",0,0,322.633886466213,0.1,84.19,0,"PALM OIL"
"IDN","ARG",0,0,569.516911017818,0.1,84.19,0,"PALM OIL"
"IND","ARG",0,0,569.516911017818,0.1,84.19,0,"PALM OIL"
"MEX","ARG",0,0,102.695584332508,0.05,42.095,0,"PALM OIL"
"NOR","ARG",0,0,322.633886466213,0.1,84.19,0,"PALM OIL"
"NPL","ARG",0,0,569.516911017818,0.1,84.19,0,"PALM OIL"
"RUS","ARG",0,0,369.037148162648,0.1,84.19,0,"PALM OIL"
"RWA","ARG",0,0,341.93806784312,0.1,84.19,0,"PALM OIL"
"R_ASP","ARG",0,0,569.516911017818,0.1,63.89,0,"PALM OIL"
"R_CSA","ARG",0,0,102.695584332508,0.0656363636363636,48.2689333333333,0,"PALM OIL"
"R_NEU","ARG",0,0,369.037148162648,0.1,84.19,0,"PALM OIL"
"R_NMC","ARG",0,0,427.459452146488,0.0964285714285714,42.095,0,"PALM OIL"
"R_OEU","ARG",0,0,322.633886466213,0.1,84.19,0,"PALM OIL"
"R_SSA","ARG",0,0,341.93806784312,0.1,84.19,0,"PALM OIL"
"SWE","ARG",0,0,322.633886466213,0.1,84.19,0,"PALM OIL"
"TUR","ARG",0,0,369.037148162648,0.1,84.19,0,"PALM OIL"
"USA","ARG",0,0,153.774593418838,0.1,84.19,0,"PALM OIL"
"ARG","RWA",0,0,306.601357824664,0.08,67.352,0,"PALM OIL"
"AUS","RWA",0,0,314.00867931702,0.08,67.352,0,"PALM OIL"
"BRA","RWA",0,0,306.601357824664,0.08,67.352,0,"PALM OIL"
"CAN","RWA",0,0,402.736660740025,0.08,67.352,0,"PALM OIL"
"CHN","RWA",0,0,314.00867931702,0.08,103.176,0,"PALM OIL"
"COL","RWA",0,0,306.601357824664,0.08,58.288,0,"PALM OIL"
"DEU","RWA",0,0,174.579354453364,0.08,56.832,0,"PALM OIL"
"DNK","RWA",0,0,174.579354453364,0.08,67.352,0,"PALM OIL"
"ETH","RWA",0,0,59.4226054357479,0.072,60.6168,0,"PALM OIL"
"FIN","RWA",0,0,174.579354453364,0.08,67.352,0,"PALM OIL"
"GBR","RWA",0,0,174.579354453364,0.08,67.352,0,"PALM OIL"
"GRC","RWA",0,0,174.579354453364,0.08,67.352,0,"PALM OIL"
"IDN","RWA",0,0,314.00867931702,0.08,67.352,0,"PALM OIL"
"IND","RWA",0,0,314.00867931702,0.08,67.352,0,"PALM OIL"
"MEX","RWA",0,0,306.601357824664,0.08,67.352,0,"PALM OIL"
"NOR","RWA",0,0,174.579354453364,0.08,67.352,0,"PALM OIL"
"NPL","RWA",0,0,314.00867931702,0.08,67.352,0,"PALM OIL"
"RUS","RWA",0,0,153.128587319878,0.08,67.352,0,"PALM OIL"
"R_ASP","RWA",0,0,314.00867931702,0.08,51.112,0,"PALM OIL"
"R_CSA","RWA",0,0,306.601357824664,0.08,67.352,0,"PALM OIL"
"R_NEU","RWA",0,0,153.128587319878,0.08,67.352,0,"PALM OIL"
"R_NMC","RWA",0,0,125.320000234883,0.0742857142857143,33.676,0,"PALM OIL"
"R_OEU","RWA",0,0,174.579354453364,0.08,67.352,0,"PALM OIL"
"R_SSA","RWA",0,0,59.4226054357479,0.0564705882352941,33.676,0,"PALM OIL"
"SWE","RWA",0,0,174.579354453364,0.08,67.352,0,"PALM OIL"
"TUR","RWA",0,0,153.128587319878,0.08,67.352,0,"PALM OIL"
"USA","RWA",0,0,402.736660740025,0.08,67.352,0,"PALM OIL"
