"FABLE_Exporter","FABLE_Importer","Year","FABLE_Item","Q_ij","net_trade_ij"
"RUS","USA",2005,"Corn",0.0068588,-12.4394796
"RUS","USA",2005,"Rice",0.0704401,-4.1704984
"RUS","USA",2005,"Soyabean",0,-0.6253607
"RUS","USA",2005,"Wheat",0.1477743,-1.1137284
"RUS","USA",2010,"Cocoa",1.2012109,-3.509226
"RUS","USA",2010,"Coffee",0.0088536,-1.3313766
"RUS","USA",2010,"Corn",0.0100863,-2.7773961
"RUS","USA",2010,"Rice",0.0965107,-2.4252438
"RUS","USA",2010,"Soyabean",0,-45.7621263
"RUS","USA",2010,"Wheat",3.5911639,3.3344294
"RUS","USA",2015,"Cocoa",1.2686546,-2.3910352
"RUS","USA",2015,"Corn",0,-5.0884294
"RUS","USA",2015,"Rice",0.0992086,-0.9973765
"RUS","USA",2015,"Soyabean",0.588444,-22.32416265
"RUS","USA",2015,"Wheat",8.3551638,7.9129249
"RUS","USA",2020,"Cocoa",1.2012109,0.00424960000000008
"RUS","USA",2020,"Coffee",0.01898465,-0.06419975
"RUS","USA",2020,"Corn",0.0548878,-0.488583
"RUS","USA",2020,"Rice",0.09785965,-1.23991795
"RUS","USA",2020,"Soyabean",64.476634,64.413547
"RUS","USA",2020,"Wheat",9.9858356,9.9268297
"RWA","ARG",2005,"Corn",0,-101.891528
"RWA","ARG",2005,"Rice",0,-48.2868731
"RWA","ARG",2005,"Wheat",0,-6.7022935
"RWA","AUS",2015,"Coffee",0.2252581,0.2252581
"RWA","AUS",2015,"Wheat",0,-6.4
"RWA","AUS",2020,"Coffee",0.07599,0.07599
"RWA","BRA",2010,"Coffee",0,-0.070876
"RWA","BRA",2010,"Wheat",0,-0.0058315
"RWA","BRA",2015,"Coffee",0,-0.0680108
"RWA","BRA",2020,"Coffee",0,-0.0094692
"RWA","BRA",2020,"Corn",0,-0.06265
"RWA","CAN",2005,"Coffee",0.1035535,0.1035535
"RWA","CAN",2010,"Coffee",0.0392054,0.0392054
"RWA","CAN",2010,"Wheat",0,-7.01931
"RWA","CAN",2015,"Wheat",0,-6.681215
"RWA","CAN",2020,"Coffee",0.3060436,0.3060436
"RWA","CAN",2020,"Wheat",0,-1.006605
"RWA","CHN",2010,"Rice",0,-0.0016387
"RWA","CHN",2010,"Soyabean",0,-0.0008817
"RWA","CHN",2010,"Wheat",0,-0.0030073
"RWA","CHN",2015,"Coffee",0.030053,0.030053
"RWA","CHN",2015,"Rice",0,-0.0380398
"RWA","CHN",2015,"Wheat",0,-0.0110316
"RWA","CHN",2020,"Coffee",0.2793439,0.2793439
"RWA","CHN",2020,"Rice",0,-1.5935125
"RWA","CHN",2020,"Soyabean",0,-0.166601
"RWA","CHN",2020,"Wheat",0,-0.041658
"RWA","DEU",2000,"Coffee",7.5487,7.5487
"RWA","DEU",2005,"Coffee",7.983566,7.9807212
"RWA","DEU",2005,"Wheat",0,-0.0148626
"RWA","DEU",2010,"Coffee",4.185056,4.0152194
"RWA","DEU",2010,"Wheat",0,-7.5471908
"RWA","DEU",2015,"Coffee",1.354939,1.354939
"RWA","DEU",2015,"Wheat",0,-0.0043293
"RWA","DEU",2020,"Coffee",2.5951925,2.5951925
"RWA","DNK",2000,"Coffee",0.467642,0.467642
"RWA","DNK",2005,"Coffee",0.23641,0.23641
"RWA","DNK",2015,"Coffee",0.05581,0.05581
"RWA","DNK",2020,"Wheat",0,-0.0042221
"RWA","FIN",2010,"Coffee",0.153752,0.153752
"RWA","FIN",2015,"Coffee",0.252859,0.252859
"RWA","FIN",2020,"Coffee",0.765387,0.765387
"RWA","GBR",2000,"Coffee",0.019215,0.019215
"RWA","GBR",2005,"Coffee",0.556296,0.556296
"RWA","GBR",2005,"Wheat",0,-0.0030366
"RWA","GBR",2010,"Coffee",0.167512,0.167512
"RWA","GBR",2015,"Coffee",0.6893366,0.6893366
"RWA","GBR",2015,"Wheat",0,-2.4472105
"RWA","GBR",2020,"Coffee",0.8655911,0.8655911
"RWA","GBR",2020,"Wheat",0.0021552,-0.0318652
"RWA","IDN",2000,"Coffee",0.016501,0.016501
"RWA","IDN",2005,"Palm_oil",0,-1.458751
"RWA","IDN",2015,"Palm_oil",0,-0.323933
"RWA","IDN",2020,"Palm_oil",0,-2.3106818
"RWA","IDN",2020,"Rice",0,-0.0777612
"RWA","IND",2000,"Rice",0,-0.0343284
"RWA","IND",2005,"Rice",0,-0.0830597
"RWA","IND",2010,"Coffee",0,-0.19552
"RWA","IND",2010,"Rice",0,-0.4880881
"RWA","IND",2010,"Wheat",0,-0.826093
"RWA","IND",2015,"Corn",0,-0.0136032
"RWA","IND",2015,"Palm_oil",0,-0.282248
"RWA","IND",2015,"Rice",0,-1.7401301
"RWA","IND",2015,"Wheat",0,-0.8172381
"RWA","IND",2020,"Corn",0,-0.0451145
"RWA","IND",2020,"Palm_oil",0,-0.100614
"RWA","IND",2020,"Rice",0,-0.4880881
"RWA","IND",2020,"Wheat",0,-1.980146
"RWA","IRL",2000,"Wheat",0,-0.0305
"RWA","IRL",2010,"Coffee",0.0169624,0.0169624
"RWA","IRL",2020,"Coffee",0.0079978,0.0079978
"RWA","NOR",2000,"Coffee",0.018195,0.018195
"RWA","NOR",2015,"Coffee",0.0443893,0.0443893
"RWA","NOR",2020,"Coffee",0.0754874,0.0754874
"RWA","RUS",2005,"Coffee",0.626524,0.626524
"RWA","RUS",2010,"Coffee",0.301142,0.301142
"RWA","RUS",2010,"Wheat",0,-7.529465
"RWA","RUS",2015,"Coffee",0.328345,0.328345
"RWA","RUS",2015,"Wheat",0,-55.7413581
"RWA","RUS",2020,"Coffee",0.854756,0.854756
"RWA","RUS",2020,"Wheat",0,-65.107569
"RWA","R_ASP",2000,"Palm_oil",0,-0.07112
"RWA","R_ASP",2005,"Coffee",0.0021437,0.0021437
"RWA","R_ASP",2005,"Palm_oil",0,-0.039197
"RWA","R_ASP",2005,"Rice",0,-1.7188328
"RWA","R_ASP",2010,"Coffee",0.1120593,0.0881965
"RWA","R_ASP",2010,"Rice",0,-1.9403662
"RWA","R_ASP",2015,"Coffee",0.5557731,0.5557731
"RWA","R_ASP",2015,"Palm_oil",0,-2.5299295
"RWA","R_ASP",2015,"Rice",0,-11.7116149
"RWA","R_ASP",2020,"Coffee",1.0168223,0.9982579
"RWA","R_ASP",2020,"Palm_oil",0,-1.5575707
"RWA","R_ASP",2020,"Rice",0,-2.9962688
"RWA","R_CSA",2005,"Coffee",0.397775,0.397775
"RWA","R_CSA",2005,"Rice",0,-0.1180687
"RWA","R_CSA",2010,"Wheat",0,-5.998863
"RWA","R_CSA",2020,"Rice",0,-0.1616776
"RWA","R_NEU",2000,"Coffee",0.229606,0.229606
"RWA","R_NEU",2005,"Coffee",0.162524,0.162524
"RWA","R_NEU",2010,"Coffee",0.211786,0.2112041
"RWA","R_NEU",2015,"Coffee",0.2630208,0.2630208
"RWA","R_NEU",2020,"Coffee",0.1644937,0.1644937
"RWA","R_NMC",2005,"Coffee",0.244201,0.2437914
"RWA","R_NMC",2005,"Rice",0.074806,-3.9893818
"RWA","R_NMC",2010,"Coffee",0,-0.1535549
"RWA","R_NMC",2010,"Rice",0,-7.3243166
"RWA","R_NMC",2010,"Wheat",0,-0.9202016
"RWA","R_NMC",2015,"Coffee",0,-0.0258425
"RWA","R_NMC",2015,"Rice",0,-74.1821425
"RWA","R_NMC",2015,"Soyabean",0,-0.038433
"RWA","R_NMC",2015,"Wheat",0,-1.6243755
"RWA","R_NMC",2020,"Coffee",0.2118518,0.1621414
"RWA","R_NMC",2020,"Corn",0,-0.1001918
"RWA","R_NMC",2020,"Palm_oil",0,-0.267803
"RWA","R_NMC",2020,"Rice",0.0317164,-148.7151574
"RWA","R_NMC",2020,"Wheat",0,-0.4618108
"RWA","R_OEU",2000,"Coffee",8.357211,8.357211
"RWA","R_OEU",2000,"Corn",0,-1.9173545
"RWA","R_OEU",2000,"Rice",0,-1.7447761
"RWA","R_OEU",2000,"Wheat",0,-3.1089397
"RWA","R_OEU",2005,"Coffee",8.110828,8.110828
"RWA","R_OEU",2005,"Wheat",0,-1.490141
"RWA","R_OEU",2010,"Coffee",4.9120769,4.8460087
"RWA","R_OEU",2010,"Corn",0,-3.2475804
"RWA","R_OEU",2010,"Rice",0,-0.0006015
"RWA","R_OEU",2010,"Soyabean",0,-1.05434
"RWA","R_OEU",2010,"Wheat",0,-19.2900724
"RWA","R_OEU",2015,"Coffee",3.927958,3.9272661
"RWA","R_OEU",2015,"Soyabean",0.025716,0.025716
"RWA","R_OEU",2015,"Wheat",0,-7.5324683
"RWA","R_OEU",2020,"Coffee",3.3494688,3.3430429
"RWA","R_OEU",2020,"Corn",0,-6.8291387
"RWA","R_OEU",2020,"Palm_oil",0,-0.025552
"RWA","R_OEU",2020,"Wheat",0,-23.8634784
"RWA","R_SSA",2000,"Coffee",0.164681,0.1580179
"RWA","R_SSA",2000,"Corn",0.4852175,-0.8573394
"RWA","R_SSA",2000,"Palm_oil",0,-8.2563471
"RWA","R_SSA",2000,"Rice",0,-0.7964666
"RWA","R_SSA",2000,"Wheat",0,-3.70385155
"RWA","R_SSA",2005,"Coffee",0.107901,0.101622
"RWA","R_SSA",2005,"Corn",0,-5.3965075
"RWA","R_SSA",2005,"Palm_oil",0,-7.5661576
"RWA","R_SSA",2005,"Rice",0.0791045,-7.7898354
"RWA","R_SSA",2005,"Wheat",0.02905,-3.36178805
"RWA","R_SSA",2010,"Coffee",0.508553,0.4910425
"RWA","R_SSA",2010,"Corn",8.956272,-10.2184821
"RWA","R_SSA",2010,"Palm_oil",0,-26.42806195
"RWA","R_SSA",2010,"Rice",0.3141268,-32.4717187
"RWA","R_SSA",2010,"Soyabean",0,-0.2888488
"RWA","R_SSA",2010,"Wheat",0.6439401,-7.8444508
"RWA","R_SSA",2015,"Coffee",0.6086268,-0.5368867
"RWA","R_SSA",2015,"Corn",18.2155064,-32.9367078
"RWA","R_SSA",2015,"Palm_oil",5.408235,-15.5414068
"RWA","R_SSA",2015,"Rice",15.1130814,10.5818794
"RWA","R_SSA",2015,"Soyabean",0.02849,-1.413773
"RWA","R_SSA",2015,"Wheat",14.5881546,11.24875505
"RWA","R_SSA",2020,"Coffee",1.2328323,1.1875529
"RWA","R_SSA",2020,"Corn",12.6938242,9.7123787
"RWA","R_SSA",2020,"Palm_oil",25.6892443,13.6907301
"RWA","R_SSA",2020,"Rice",84.5307986,79.9858695
"RWA","R_SSA",2020,"Soyabean",0.0267136,-4.5135864
"RWA","R_SSA",2020,"Wheat",54.1817322,52.710379
"RWA","SWE",2015,"Coffee",0.7424488,0.7424488
"RWA","SWE",2020,"Coffee",1.581001,1.581001
"RWA","TUR",2005,"Wheat",0,-0.1458467
"RWA","TUR",2010,"Wheat",0,-0.4700807
"RWA","TUR",2015,"Coffee",0.0055884,0.0055884
"RWA","TUR",2015,"Wheat",0,-0.7721519
"RWA","TUR",2020,"Coffee",0.0113784,0.0113784
"RWA","TUR",2020,"Wheat",0,-1.0742231
"RWA","USA",2000,"Coffee",1.21683,1.21683
"RWA","USA",2000,"Corn",0,-30.086164
"RWA","USA",2000,"Wheat",0,-0.272488
"RWA","USA",2005,"Coffee",3.282243,3.282243
"RWA","USA",2005,"Corn",0,-1.8207741
"RWA","USA",2005,"Rice",0,-0.0352268
"RWA","USA",2005,"Wheat",0,-0.338993
"RWA","USA",2010,"Coffee",4.1025228,4.1025228
"RWA","USA",2010,"Corn",0,-1.6942487
"RWA","USA",2010,"Rice",0,-0.2467985
"RWA","USA",2015,"Coffee",4.7563164,4.7563164
"RWA","USA",2015,"Rice",0,-0.0271642
"RWA","USA",2020,"Coffee",5.2689885,5.2689885
"RWA","USA",2020,"Rice",0,-0.187086
"RWA","USA",2020,"Wheat",0.0393933,-0.8559317
"R_ASP","ARG",2000,"Cocoa",0.9971852,0.6946714
"R_ASP","ARG",2000,"Coffee",0.0090298,-0.0082202
"R_ASP","ARG",2000,"Corn",0,-1588.4255209
"R_ASP","ARG",2000,"Palm_oil",0.045602,-0.719502
"R_ASP","ARG",2000,"Rice",0.0243715,-0.0407927
"R_ASP","ARG",2000,"Soyabean",0.042424,-539.673959
"R_ASP","ARG",2000,"Wheat",0.2403324,-154.9054211
"R_ASP","ARG",2005,"Cocoa",0.056695,-1.8579723
"R_ASP","ARG",2005,"Coffee",0.22273765,0.22273765
"R_ASP","ARG",2005,"Corn",0,-2098.8956792
"R_ASP","ARG",2005,"Palm_oil",0.545251,-0.325161
"R_ASP","ARG",2005,"Rice",0.3650436,0.3650436
"R_ASP","ARG",2005,"Soyabean",0.016865,-802.572018
"R_ASP","ARG",2005,"Wheat",0.0378389,-786.7493292
"R_ASP","ARG",2010,"Cocoa",2.3924906,-0.7857192
"R_ASP","ARG",2010,"Coffee",0.1963415,0.1963415
"R_ASP","ARG",2010,"Corn",0,-2200.59512925
"R_ASP","ARG",2010,"Palm_oil",1.531781,-3.425332
"R_ASP","ARG",2010,"Rice",0.0198536,0.0198536
"R_ASP","ARG",2010,"Soyabean",0.040806,-302.387969
"R_ASP","ARG",2010,"Wheat",0.1834301,-1.3333776
"R_ASP","ARG",2015,"Cocoa",0.829906,-0.6237258
"R_ASP","ARG",2015,"Coffee",0.0219053,0.0144927
"R_ASP","ARG",2015,"Corn",0,-4205.7778398
"R_ASP","ARG",2015,"Palm_oil",1.860513,1.860513
"R_ASP","ARG",2015,"Rice",0.0184772,0.0184772
"R_ASP","ARG",2015,"Soyabean",0.0120411,-284.3695759
"R_ASP","ARG",2015,"Wheat",0.0207614,-91.5833216
"R_ASP","ARG",2020,"Cocoa",2.5754788,0.8861319
"R_ASP","ARG",2020,"Coffee",0.268113,0.268113
"R_ASP","ARG",2020,"Corn",0,-10535.5030428
"R_ASP","ARG",2020,"Palm_oil",2.135145,2.135145
"R_ASP","ARG",2020,"Rice",0.1081627,-0.0339592
"R_ASP","ARG",2020,"Soyabean",0,-92.859851
"R_ASP","ARG",2020,"Wheat",0.081504,-958.8238753
"R_ASP","AUS",2000,"Cocoa",18.1646883,-12.3893105
"R_ASP","AUS",2000,"Coffee",24.83730095,18.11814745
"R_ASP","AUS",2000,"Corn",5.0011895,-7.1795636
"R_ASP","AUS",2000,"Palm_oil",91.9215718,91.6781462
"R_ASP","AUS",2000,"Rice",136.3570526,-38006.1933221
"R_ASP","AUS",2000,"Soyabean",4.3848073,-1.6156044
"R_ASP","AUS",2000,"Wheat",8.8682933,-4466.0780417
"R_ASP","AUS",2005,"Cocoa",24.48693965,-8.65119555
"R_ASP","AUS",2005,"Coffee",25.7776886,19.0769536
"R_ASP","AUS",2005,"Corn",5.67678235,-1.6741601
"R_ASP","AUS",2005,"Palm_oil",89.1140856,88.7865336
"R_ASP","AUS",2005,"Rice",116.8467375,64.84218515
"R_ASP","AUS",2005,"Soyabean",3.9546698,0.132201
"R_ASP","AUS",2005,"Wheat",11.13985265,-4912.45942245
"R_ASP","AUS",2010,"Cocoa",34.45829285,0.362240200000009
"R_ASP","AUS",2010,"Coffee",26.2629363,18.15575305
"R_ASP","AUS",2010,"Corn",4.8675768,-12.93591645
"R_ASP","AUS",2010,"Palm_oil",92.7260948,92.0194229
"R_ASP","AUS",2010,"Rice",140.368045,116.0799392
"R_ASP","AUS",2010,"Soyabean",9.921196,8.4814899
"R_ASP","AUS",2010,"Wheat",12.9738379,-5784.8194767
"R_ASP","AUS",2015,"Cocoa",41.15278435,-0.0937055999999998
"R_ASP","AUS",2015,"Coffee",23.37025875,15.17668855
"R_ASP","AUS",2015,"Corn",5.1113645,-27.8447139
"R_ASP","AUS",2015,"Palm_oil",74.7878159,74.4066556
"R_ASP","AUS",2015,"Rice",114.605617,-37.8119614
"R_ASP","AUS",2015,"Soyabean",9.4751662,8.6664492
"R_ASP","AUS",2015,"Wheat",14.6107324,-6533.08372015
"R_ASP","AUS",2020,"Cocoa",31.2524764,-12.68700485
"R_ASP","AUS",2020,"Coffee",27.0388557,17.8245543
"R_ASP","AUS",2020,"Corn",6.4058121,-41.9206656
"R_ASP","AUS",2020,"Palm_oil",69.360639,69.360639
"R_ASP","AUS",2020,"Rice",144.16651155,122.3673448
"R_ASP","AUS",2020,"Soyabean",8.3422916,7.8916052
"R_ASP","AUS",2020,"Wheat",15.27267955,-5388.64164
"R_ASP","BRA",2000,"Cocoa",2.2768284,1.2517299
"R_ASP","BRA",2000,"Coffee",0,-84.3465066
"R_ASP","BRA",2000,"Corn",0.0001338,-0.2367053
"R_ASP","BRA",2000,"Palm_oil",10.842436,10.842436
"R_ASP","BRA",2000,"Rice",2.045382,-0.3600764
"R_ASP","BRA",2000,"Soyabean",0.010045,-1096.625644
"R_ASP","BRA",2000,"Wheat",0.0513552,-0.9215378
"R_ASP","BRA",2005,"Cocoa",0.3999905,-6.0877572
"R_ASP","BRA",2005,"Coffee",0,-116.5641837
"R_ASP","BRA",2005,"Corn",0,-189.1796455
"R_ASP","BRA",2005,"Palm_oil",12.072135,12.072135
"R_ASP","BRA",2005,"Rice",0,-0.3299869
"R_ASP","BRA",2005,"Soyabean",0.065713,-1510.2520411
"R_ASP","BRA",2005,"Wheat",0.0585827,-80.03344285
"R_ASP","BRA",2010,"Cocoa",2.26363775,-2.1783306
"R_ASP","BRA",2010,"Coffee",0.0105586,-143.0362706
"R_ASP","BRA",2010,"Corn",0,-1697.4299532
"R_ASP","BRA",2010,"Palm_oil",15.940848,15.940848
"R_ASP","BRA",2010,"Rice",0.8484425,0.8484425
"R_ASP","BRA",2010,"Soyabean",0.129175,-2146.8052421
"R_ASP","BRA",2010,"Wheat",0.185442,-606.4732473
"R_ASP","BRA",2015,"Cocoa",2.1962383,-1.82213415
"R_ASP","BRA",2015,"Coffee",0.4810602,-155.9567451
"R_ASP","BRA",2015,"Corn",0,-12251.640615
"R_ASP","BRA",2015,"Palm_oil",12.95109,12.95109
"R_ASP","BRA",2015,"Rice",2.6845974,2.6845974
"R_ASP","BRA",2015,"Soyabean",0.1773046,-3714.914911
"R_ASP","BRA",2015,"Wheat",1.0851097,-1036.94022815
"R_ASP","BRA",2020,"Cocoa",1.7122006,0.3602137
"R_ASP","BRA",2020,"Coffee",0.0153453,-163.9739303
"R_ASP","BRA",2020,"Corn",0,-12462.9839785
"R_ASP","BRA",2020,"Palm_oil",12.304383,12.304383
"R_ASP","BRA",2020,"Rice",4.4278318,4.3304109
"R_ASP","BRA",2020,"Soyabean",0.187682,-5106.5000344
"R_ASP","BRA",2020,"Wheat",0.3396663,-318.0559487
"R_ASP","CAN",2000,"Cocoa",1.20846105,0.33055905
"R_ASP","CAN",2000,"Coffee",9.0810398,8.1922015
"R_ASP","CAN",2000,"Corn",0.0955775,-2.9570006
"R_ASP","CAN",2000,"Palm_oil",1.3264812,-1.6755188
"R_ASP","CAN",2000,"Rice",73.2582194,73.2329524
"R_ASP","CAN",2000,"Soyabean",0.5691689,-300.1329024
"R_ASP","CAN",2000,"Wheat",3.7233512,-1541.4468684
"R_ASP","CAN",2005,"Cocoa",2.0135331,1.2005667
"R_ASP","CAN",2005,"Coffee",8.8066952,7.82025775
"R_ASP","CAN",2005,"Corn",0.2136465,-0.0236685
"R_ASP","CAN",2005,"Palm_oil",4.9568281,4.9568281
"R_ASP","CAN",2005,"Rice",94.04023335,92.58218125
"R_ASP","CAN",2005,"Soyabean",1.0928621,-382.1568859
"R_ASP","CAN",2005,"Wheat",5.1787506,-3095.37080505
"R_ASP","CAN",2010,"Cocoa",2.25675225,1.23871985
"R_ASP","CAN",2010,"Coffee",4.801759,4.6368728
"R_ASP","CAN",2010,"Corn",0.1345072,-0.0512506
"R_ASP","CAN",2010,"Palm_oil",17.1270482,17.1270482
"R_ASP","CAN",2010,"Rice",129.615921,129.3183699
"R_ASP","CAN",2010,"Soyabean",1.5418436,-537.7810204
"R_ASP","CAN",2010,"Wheat",8.0531614,-3845.8648184
"R_ASP","CAN",2015,"Cocoa",1.2254766,-0.73739825
"R_ASP","CAN",2015,"Coffee",6.8094857,6.3770302
"R_ASP","CAN",2015,"Corn",0.18977645,0.05936775
"R_ASP","CAN",2015,"Palm_oil",21.7853076,21.7853076
"R_ASP","CAN",2015,"Rice",131.8684754,130.0715589
"R_ASP","CAN",2015,"Soyabean",1.8269338,-870.4501157
"R_ASP","CAN",2015,"Wheat",8.2534602,-4132.285133
"R_ASP","CAN",2020,"Cocoa",1.8912417,0.354303
"R_ASP","CAN",2020,"Coffee",7.8589584,7.2062199
"R_ASP","CAN",2020,"Corn",0.21942555,-13.65303655
"R_ASP","CAN",2020,"Palm_oil",21.6718366,21.6718366
"R_ASP","CAN",2020,"Rice",170.1461963,169.7223568
"R_ASP","CAN",2020,"Soyabean",1.6288381,-889.5366159
"R_ASP","CAN",2020,"Wheat",8.9054087,-4421.7732517
"R_ASP","CHN",2000,"Cocoa",4.6043454,2.540366
"R_ASP","CHN",2000,"Coffee",4.5830925,-2.4513599
"R_ASP","CHN",2000,"Corn",0.6983336,-6637.4160498
"R_ASP","CHN",2000,"Palm_oil",1943.78907395,1943.44098195
"R_ASP","CHN",2000,"Rice",406.1666171,-28.1632137000001
"R_ASP","CHN",2000,"Soyabean",3.0885387,-212.33234
"R_ASP","CHN",2000,"Wheat",11.7362384,-63.26266515
"R_ASP","CHN",2005,"Cocoa",17.791271,9.7235606
"R_ASP","CHN",2005,"Coffee",10.2962102,6.38351225
"R_ASP","CHN",2005,"Corn",1.7172363,-6597.85236615
"R_ASP","CHN",2005,"Palm_oil",2038.9968772,2038.6522477
"R_ASP","CHN",2005,"Rice",707.6730104,370.2452313
"R_ASP","CHN",2005,"Soyabean",5.2836394,-263.64269645
"R_ASP","CHN",2005,"Wheat",34.2955886,-120.6280975
"R_ASP","CHN",2010,"Cocoa",24.3630957,11.3612113
"R_ASP","CHN",2010,"Coffee",39.976463,33.67204675
"R_ASP","CHN",2010,"Corn",221.0531364,-56.198455
"R_ASP","CHN",2010,"Palm_oil",1960.64816135,1960.05149875
"R_ASP","CHN",2010,"Rice",511.8021848,124.2981565
"R_ASP","CHN",2010,"Soyabean",5.4920278,-122.89478455
"R_ASP","CHN",2010,"Wheat",33.69502145,-124.4492309
"R_ASP","CHN",2015,"Cocoa",35.6146219,-5.28653835
"R_ASP","CHN",2015,"Coffee",81.6318375,64.42178435
"R_ASP","CHN",2015,"Corn",162.9628539,122.3569091
"R_ASP","CHN",2015,"Palm_oil",1861.7721657,1861.6700257
"R_ASP","CHN",2015,"Rice",1741.06101255,1428.24350825
"R_ASP","CHN",2015,"Soyabean",6.895741,-63.1148929
"R_ASP","CHN",2015,"Wheat",34.8769718,-22.60205195
"R_ASP","CHN",2020,"Cocoa",37.02400715,12.57338685
"R_ASP","CHN",2020,"Coffee",86.0159382,70.2927974
"R_ASP","CHN",2020,"Corn",196.7334442,-163.2734035
"R_ASP","CHN",2020,"Palm_oil",1830.3247034,1811.0621445
"R_ASP","CHN",2020,"Rice",1929.4996805,1179.424347
"R_ASP","CHN",2020,"Soyabean",14.2016595,-55.3331036
"R_ASP","CHN",2020,"Wheat",36.0780602,-126.7738081
"R_ASP","COL",2000,"Cocoa",0,-0.1131732
"R_ASP","COL",2000,"Coffee",0,-75.0083849
"R_ASP","COL",2000,"Corn",0.133569,0.133569
"R_ASP","COL",2000,"Soyabean",0.0035876,0.0035876
"R_ASP","COL",2000,"Wheat",0.037807,0.0167833
"R_ASP","COL",2005,"Cocoa",0,-0.0452399
"R_ASP","COL",2005,"Coffee",0.412593,-95.0267543
"R_ASP","COL",2005,"Palm_oil",0.382452,0.0163249
"R_ASP","COL",2005,"Soyabean",0.003623,0.003623
"R_ASP","COL",2005,"Wheat",0.0104844,0.0017172
"R_ASP","COL",2010,"Cocoa",0.0931604,-0.3588411
"R_ASP","COL",2010,"Coffee",0.0959608,-93.3628893
"R_ASP","COL",2010,"Corn",0.148092,0.148092
"R_ASP","COL",2010,"Palm_oil",26.2168922,25.8823192
"R_ASP","COL",2010,"Rice",0.0670706,0.0670706
"R_ASP","COL",2010,"Soyabean",0.011771,0.011771
"R_ASP","COL",2010,"Wheat",0.0399288,0.0399288
"R_ASP","COL",2015,"Cocoa",0.0510246,-2.3094047
"R_ASP","COL",2015,"Coffee",1.5415894,-99.4969069
"R_ASP","COL",2015,"Corn",0.131423,0.131423
"R_ASP","COL",2015,"Palm_oil",0,-0.418454
"R_ASP","COL",2015,"Rice",1.1627114,1.1627114
"R_ASP","COL",2015,"Wheat",3.7774453,3.7774453
"R_ASP","COL",2020,"Cocoa",0.0920932,-0.325093
"R_ASP","COL",2020,"Coffee",1.3460056,-86.9363189
"R_ASP","COL",2020,"Palm_oil",4.64665,4.295165
"R_ASP","COL",2020,"Rice",0.2715746,0.2715746
"R_ASP","COL",2020,"Wheat",5.92169235,5.72634045
"R_ASP","DEU",2000,"Cocoa",3.8963252,1.0873505
"R_ASP","DEU",2000,"Coffee",119.9046433,116.01712215
"R_ASP","DEU",2000,"Corn",0.58375015,-1.1330059
"R_ASP","DEU",2000,"Palm_oil",94.5206022,94.5206022
"R_ASP","DEU",2000,"Rice",11.9967408,11.920609
"R_ASP","DEU",2000,"Soyabean",0.6101558,0.6101558
"R_ASP","DEU",2000,"Wheat",0.6692549,-25.3761878
"R_ASP","DEU",2005,"Cocoa",5.0964143,2.9513741
"R_ASP","DEU",2005,"Coffee",120.4142089,116.53949905
"R_ASP","DEU",2005,"Corn",0.3385894,-1.8944059
"R_ASP","DEU",2005,"Palm_oil",110.5759797,110.1884197
"R_ASP","DEU",2005,"Rice",38.4660048,38.3936787
"R_ASP","DEU",2005,"Soyabean",0.8020114,0.7753644
"R_ASP","DEU",2005,"Wheat",1.0743905,-1.7428785
"R_ASP","DEU",2010,"Cocoa",2.7933568,-2.431792
"R_ASP","DEU",2010,"Coffee",200.5476407,197.704854
"R_ASP","DEU",2010,"Corn",1.0357402,-0.512
"R_ASP","DEU",2010,"Palm_oil",162.4489643,162.4447033
"R_ASP","DEU",2010,"Rice",31.3091844,31.2709079
"R_ASP","DEU",2010,"Soyabean",1.4196627,1.4196627
"R_ASP","DEU",2010,"Wheat",1.1562309,-4.42512465
"R_ASP","DEU",2015,"Cocoa",4.1812974,-6.3593053
"R_ASP","DEU",2015,"Coffee",213.071743,210.4302372
"R_ASP","DEU",2015,"Corn",0.7430271,-0.2693742
"R_ASP","DEU",2015,"Palm_oil",231.1403278,231.1403278
"R_ASP","DEU",2015,"Rice",98.87542065,95.44012055
"R_ASP","DEU",2015,"Soyabean",1.93207895,1.93207895
"R_ASP","DEU",2015,"Wheat",2.7409053,-7.7254661
"R_ASP","DEU",2020,"Cocoa",2.0205669,-9.0538343
"R_ASP","DEU",2020,"Coffee",219.4627493,216.46298995
"R_ASP","DEU",2020,"Corn",0.7703881,-0.51854975
"R_ASP","DEU",2020,"Palm_oil",60.8810465,60.8810465
"R_ASP","DEU",2020,"Rice",67.8804975,67.8591214
"R_ASP","DEU",2020,"Soyabean",2.4258609,2.4258609
"R_ASP","DEU",2020,"Wheat",2.9057449,-6.1868065
"R_ASP","DNK",2000,"Cocoa",0.234816,0.0221142
"R_ASP","DNK",2000,"Coffee",1.7991469,1.7991469
"R_ASP","DNK",2000,"Corn",0.0007375,0.0007375
"R_ASP","DNK",2000,"Palm_oil",46.266021,46.266021
"R_ASP","DNK",2000,"Rice",1.7850101,1.7850101
"R_ASP","DNK",2000,"Soyabean",0.154463,0.154463
"R_ASP","DNK",2000,"Wheat",0.1394866,-3.119053
"R_ASP","DNK",2005,"Cocoa",0.0713137,-0.1045864
"R_ASP","DNK",2005,"Coffee",2.0570381,2.0538976
"R_ASP","DNK",2005,"Corn",0.0003363,0.0003363
"R_ASP","DNK",2005,"Palm_oil",59.1576933,59.0956033
