"FABLE_Exporter","FABLE_Importer","Year","FABLE_Item","Q_ij","net_trade_ij"
"R_OEU","RWA",2020,"Cocoa",0.1388645,0.1388645
"R_OEU","RWA",2020,"Coffee",0.0064259,-3.3430429
"R_OEU","RWA",2020,"Corn",6.8291387,6.8291387
"R_OEU","RWA",2020,"Palm Oil",0.025552,0.025552
"R_OEU","RWA",2020,"Wheat",23.8634784,23.8634784
"R_OEU","R_ASP",2020,"Cocoa",80.7392403,63.8689064
"R_OEU","R_ASP",2020,"Coffee",8.49921775,-360.28598055
"R_OEU","R_ASP",2020,"Corn",2227.99594245,2226.95297395
"R_OEU","R_ASP",2020,"Palm Oil",2.5165745,-1299.8723204
"R_OEU","R_ASP",2020,"Rice",2.02863755,-925.3908492
"R_OEU","R_ASP",2020,"Soyabean",9.9788259,1.04373845
"R_OEU","R_ASP",2020,"Wheat",5704.0522165,5682.6720336
"R_OEU","R_CSA",2020,"Cocoa",23.4515516,-98.4405611
"R_OEU","R_CSA",2020,"Coffee",2.2797358,-196.5255318
"R_OEU","R_CSA",2020,"Corn",10.9731507,-27.6661398
"R_OEU","R_CSA",2020,"Palm Oil",1.631157,-866.8460837
"R_OEU","R_CSA",2020,"Rice",1.6129351,-307.83054745
"R_OEU","R_CSA",2020,"Soyabean",0.0025513,-110.5534211
"R_OEU","R_CSA",2020,"Wheat",515.11454895,514.01968135
"R_OEU","R_NEU",2020,"Cocoa",81.65301335,23.1918103
"R_OEU","R_NEU",2020,"Coffee",54.52616455,12.1201211
"R_OEU","R_NEU",2020,"Corn",202.3370412,-3495.8494648
"R_OEU","R_NEU",2020,"Palm Oil",17.0915258,17.0508508
"R_OEU","R_NEU",2020,"Rice",45.51538685,42.76411695
"R_OEU","R_NEU",2020,"Soyabean",32.828956,-45.7003255
"R_OEU","R_NEU",2020,"Wheat",631.1105772,215.7868012
"R_OEU","R_NMC",2020,"Cocoa",197.354497,194.3295313
"R_OEU","R_NMC",2020,"Coffee",29.95001565,27.69870185
"R_OEU","R_NMC",2020,"Corn",11084.8290905,11082.9929402
"R_OEU","R_NMC",2020,"Palm Oil",1.8359699,1.1507318
"R_OEU","R_NMC",2020,"Rice",75.1478322,-135.2394033
"R_OEU","R_NMC",2020,"Soyabean",277.6179041,275.4971361
"R_OEU","R_NMC",2020,"Wheat",19192.43508495,19046.84460225
"R_OEU","R_SSA",2020,"Cocoa",38.1609229,-1141.2295474
"R_OEU","R_SSA",2020,"Coffee",11.22851315,-169.6726369
"R_OEU","R_SSA",2020,"Corn",113.1616568,65.25764515
"R_OEU","R_SSA",2020,"Palm Oil",5.2376742,-50.1733503
"R_OEU","R_SSA",2020,"Rice",6.428577,6.1783898
"R_OEU","R_SSA",2020,"Soyabean",23.943301,-35.274673
"R_OEU","R_SSA",2020,"Wheat",7237.00709555,7226.3705157
"R_OEU","SWE",2020,"Cocoa",38.617819,15.2573336
"R_OEU","SWE",2020,"Coffee",11.960452,8.7717055
"R_OEU","SWE",2020,"Corn",48.1801888,43.4201309
"R_OEU","SWE",2020,"Palm Oil",3.1761825,-4.6801859
"R_OEU","SWE",2020,"Rice",38.0624471,37.705174
"R_OEU","SWE",2020,"Soyabean",6.3165953,6.1751122
"R_OEU","SWE",2020,"Wheat",69.1354244,-259.4047361
"R_OEU","TUR",2020,"Cocoa",72.14642275,58.25811665
"R_OEU","TUR",2020,"Coffee",14.01652,12.7765434
"R_OEU","TUR",2020,"Corn",682.9193835,647.2131109
"R_OEU","TUR",2020,"Palm Oil",0.641984,-16.434489
"R_OEU","TUR",2020,"Rice",87.6094718,52.1177486
"R_OEU","TUR",2020,"Soyabean",627.6278547,619.7203237
"R_OEU","TUR",2020,"Wheat",1032.325357,962.8843762
"R_OEU","USA",2020,"Cocoa",181.2148415,176.2213547
"R_OEU","USA",2020,"Coffee",14.26292995,12.80340825
"R_OEU","USA",2020,"Corn",46.32468215,37.8378485
"R_OEU","USA",2020,"Palm Oil",2.09648,2.09648
"R_OEU","USA",2020,"Rice",31.2006738,3.5362834
"R_OEU","USA",2020,"Soyabean",56.1066872,-1746.1397471
"R_OEU","USA",2020,"Wheat",185.4007807,-394.0320393
"R_SSA","ARG",2020,"Cocoa",0.3574076,0.2572467
"R_SSA","ARG",2020,"Corn",0,-554.13269705
"R_SSA","ARG",2020,"Palm Oil",0,-1.0997635
"R_SSA","ARG",2020,"Rice",0,-17.9589703
"R_SSA","ARG",2020,"Soyabean",0,-0.39359
"R_SSA","ARG",2020,"Wheat",0,-929.4105945
"R_SSA","AUS",2020,"Cocoa",9.5230146,9.4803879
"R_SSA","AUS",2020,"Coffee",2.5734997,2.562346
"R_SSA","AUS",2020,"Corn",7.5174654,7.5174654
"R_SSA","AUS",2020,"Rice",0,-1.061323
"R_SSA","AUS",2020,"Wheat",0.3733478,-50.7008409
"R_SSA","BRA",2020,"Cocoa",24.0224214,19.3478229
"R_SSA","BRA",2020,"Coffee",0,-3.3641157
"R_SSA","BRA",2020,"Corn",0.1004534,-139.7549029
"R_SSA","BRA",2020,"Rice",0,-505.5697338
"R_SSA","BRA",2020,"Soyabean",0,-32.1410274
"R_SSA","BRA",2020,"Wheat",0,-6.3856375
"R_SSA","CAN",2020,"Cocoa",27.8880203,27.7899068
"R_SSA","CAN",2020,"Coffee",2.6718447,2.6718447
"R_SSA","CAN",2020,"Corn",0.165475,-0.2353715
"R_SSA","CAN",2020,"Palm Oil",0.3957053,0.3957053
"R_SSA","CAN",2020,"Rice",0.0411687,-0.0327712
"R_SSA","CAN",2020,"Soyabean",0.11479,-0.064276
"R_SSA","CAN",2020,"Wheat",0.9396002,-1778.2436775
"R_SSA","CHN",2020,"Cocoa",15.4047189,7.2422674
"R_SSA","CHN",2020,"Coffee",4.2492705,2.9248274
"R_SSA","CHN",2020,"Corn",3.0448451,-15.9458849
"R_SSA","CHN",2020,"Palm Oil",2.00483,0.5981581
"R_SSA","CHN",2020,"Rice",0,-1186.82996575
"R_SSA","CHN",2020,"Soyabean",30.040994,26.60034385
"R_SSA","CHN",2020,"Wheat",0.0160892,-14.9761163
"R_SSA","COL",2020,"Cocoa",0,-1.2936838
"R_SSA","COL",2020,"Coffee",0,-0.3479774
"R_SSA","COL",2020,"Corn",0.4134488,0.4134488
"R_SSA","COL",2020,"Palm Oil",0,-4.806732
"R_SSA","COL",2020,"Wheat",0,-1.2972132
"R_SSA","DEU",2020,"Cocoa",182.6569641,178.81104235
"R_SSA","DEU",2020,"Coffee",71.3053923,67.2663122
"R_SSA","DEU",2020,"Corn",0.0022744,-1.3312998
"R_SSA","DEU",2020,"Palm Oil",6.5137263,6.3943413
"R_SSA","DEU",2020,"Rice",0,-0.096367
"R_SSA","DEU",2020,"Soyabean",0.110146,0.110146
"R_SSA","DEU",2020,"Wheat",0.0110115,-1431.05164995
"R_SSA","DNK",2020,"Cocoa",0.0225263,-0.0214159
"R_SSA","DNK",2020,"Coffee",0.3746777,0.3746777
"R_SSA","DNK",2020,"Corn",0.1220045,-0.1287455
"R_SSA","DNK",2020,"Rice",0,-0.8468506
"R_SSA","DNK",2020,"Wheat",0,-15.8046607
"R_SSA","ETH",2020,"Coffee",0,-13.6394657
"R_SSA","ETH",2020,"Corn",0.2227512,0.2227512
"R_SSA","ETH",2020,"Palm Oil",59.696501,59.696501
"R_SSA","ETH",2020,"Wheat",4.9181398,4.4166326
"R_SSA","FIN",2020,"Coffee",3.61880665,3.61880665
"R_SSA","FIN",2020,"Corn",0.0205422,0.012461
"R_SSA","FIN",2020,"Wheat",0,-0.0365391
"R_SSA","GBR",2020,"Cocoa",68.3305866,67.4476907
"R_SSA","GBR",2020,"Coffee",2.3570929,1.9434424
"R_SSA","GBR",2020,"Corn",2.8164299,2.6254256
"R_SSA","GBR",2020,"Palm Oil",1.2390436,-0.3937029
"R_SSA","GBR",2020,"Rice",0.1093239,-2.3099111
"R_SSA","GBR",2020,"Wheat",1.09734195,-21.1926547
"R_SSA","GRC",2020,"Cocoa",1.6586539,0.9862171
"R_SSA","GRC",2020,"Coffee",0.9497074,0.9431871
"R_SSA","GRC",2020,"Wheat",0,-0.316164
"R_SSA","IDN",2020,"Cocoa",75.6287583,71.7081623
"R_SSA","IDN",2020,"Coffee",0.152151,-0.8542025
"R_SSA","IDN",2020,"Corn",0.337996,-0.000323600000000035
"R_SSA","IDN",2020,"Palm Oil",0,-1971.2876981
"R_SSA","IDN",2020,"Rice",0,-1.321697
"R_SSA","IDN",2020,"Wheat",0,-1.72761
"R_SSA","IND",2020,"Cocoa",27.5962099,20.9857026
"R_SSA","IND",2020,"Coffee",31.7443122,-12.60667455
"R_SSA","IND",2020,"Corn",11.0084961,-7.9779179
"R_SSA","IND",2020,"Palm Oil",0.0068167,-13.0167351
"R_SSA","IND",2020,"Rice",1.0487015,-6496.38216865
"R_SSA","IND",2020,"Soyabean",135.577775,135.5345429
"R_SSA","IND",2020,"Wheat",0.0246914,-73.2259972
"R_SSA","IRL",2020,"Cocoa",2.695266,2.592193
"R_SSA","IRL",2020,"Coffee",0.3285809,0.3285809
"R_SSA","IRL",2020,"Corn",0,-0.0099375
"R_SSA","IRL",2020,"Wheat",0.17657245,-136.59150125
"R_SSA","MEX",2020,"Cocoa",16.4104255,15.378511
"R_SSA","MEX",2020,"Coffee",1.59684,1.59684
"R_SSA","MEX",2020,"Corn",0,-131.6434863
"R_SSA","MEX",2020,"Wheat",0,-0.2130563
"R_SSA","NOR",2020,"Cocoa",0.0321056,0.0321056
"R_SSA","NOR",2020,"Coffee",1.3287284,1.3287284
"R_SSA","NOR",2020,"Corn",0.0016283,0.0016283
"R_SSA","NPL",2020,"Corn",0.2203448,0.2203448
"R_SSA","RUS",2020,"Cocoa",59.1665183,59.149262
"R_SSA","RUS",2020,"Coffee",5.9767282,5.9492358
"R_SSA","RUS",2020,"Corn",0.797834,0.797834
"R_SSA","RUS",2020,"Wheat",0,-5436.1741215
"R_SSA","RWA",2020,"Cocoa",0.0040983,0.0040983
"R_SSA","RWA",2020,"Coffee",0.0452794,-1.1875529
"R_SSA","RWA",2020,"Corn",2.9814455,-9.7123787
"R_SSA","RWA",2020,"Palm Oil",11.9985142,-13.6907301
"R_SSA","RWA",2020,"Rice",4.5449291,-79.9858695
"R_SSA","RWA",2020,"Soyabean",4.5403,4.5135864
"R_SSA","RWA",2020,"Wheat",1.4713532,-52.710379
"R_SSA","R_ASP",2020,"Cocoa",202.8861622,194.3484757
"R_SSA","R_ASP",2020,"Coffee",18.92112165,-3.53263015
"R_SSA","R_ASP",2020,"Corn",507.5268553,506.2067996
"R_SSA","R_ASP",2020,"Palm Oil",6.556252,-1985.19114365
"R_SSA","R_ASP",2020,"Rice",0.0019239,-6177.6380022
"R_SSA","R_ASP",2020,"Soyabean",4.655738,4.16860325
"R_SSA","R_ASP",2020,"Wheat",0.0696352,-168.0651924
"R_SSA","R_CSA",2020,"Cocoa",9.6372507,9.3070806
"R_SSA","R_CSA",2020,"Coffee",0.4572,-1.3485318
"R_SSA","R_CSA",2020,"Corn",0.0353275,-23.4212516
"R_SSA","R_CSA",2020,"Palm Oil",0,-9.39951
"R_SSA","R_CSA",2020,"Rice",0,-179.0166689
"R_SSA","R_CSA",2020,"Soyabean",0,-0.20108
"R_SSA","R_CSA",2020,"Wheat",0.475365,-34.5015033
"R_SSA","R_NEU",2020,"Cocoa",41.709188,40.8654016
"R_SSA","R_NEU",2020,"Coffee",7.5483391,7.3065276
"R_SSA","R_NEU",2020,"Corn",0.3013,-29.747651
"R_SSA","R_NEU",2020,"Palm Oil",2.3560184,2.3560184
"R_SSA","R_NEU",2020,"Rice",0,-0.0035597
"R_SSA","R_NEU",2020,"Wheat",0.1046042,-51.2611306
"R_SSA","R_NMC",2020,"Cocoa",43.1650165,27.72326425
"R_SSA","R_NMC",2020,"Coffee",61.563157,59.7620524
"R_SSA","R_NMC",2020,"Corn",190.3287822,157.4843152
"R_SSA","R_NMC",2020,"Palm Oil",0.0948214,-62.9030918
"R_SSA","R_NMC",2020,"Rice",0.3088358,-2146.3624677
"R_SSA","R_NMC",2020,"Soyabean",0.188532,0.1245284
"R_SSA","R_NMC",2020,"Wheat",0.3367217,-420.9124543
"R_SSA","R_OEU",2020,"Cocoa",1179.3904703,1141.2295474
"R_SSA","R_OEU",2020,"Coffee",180.90115005,169.6726369
"R_SSA","R_OEU",2020,"Corn",47.90401165,-65.25764515
"R_SSA","R_OEU",2020,"Palm Oil",55.4110245,50.1733503
"R_SSA","R_OEU",2020,"Rice",0.2501872,-6.1783898
"R_SSA","R_OEU",2020,"Soyabean",59.217974,35.274673
"R_SSA","R_OEU",2020,"Wheat",10.63657985,-7226.3705157
"R_SSA","SWE",2020,"Cocoa",0.0016597,0.0016597
"R_SSA","SWE",2020,"Coffee",6.9872391,6.9872391
"R_SSA","SWE",2020,"Wheat",0.0533382,-55.1906698
"R_SSA","TUR",2020,"Cocoa",115.8001523,97.43075885
"R_SSA","TUR",2020,"Coffee",0.5302777,-0.1621471
"R_SSA","TUR",2020,"Corn",2.6844887,-78.7481977
"R_SSA","TUR",2020,"Palm Oil",0,-2.2532188
"R_SSA","TUR",2020,"Rice",0,-15.2678232
"R_SSA","TUR",2020,"Soyabean",17.854982,17.824472
"R_SSA","TUR",2020,"Wheat",4.46995,-684.70223955
"R_SSA","USA",2020,"Cocoa",220.8907884,220.4930058
"R_SSA","USA",2020,"Coffee",18.1561823,17.5519843
"R_SSA","USA",2020,"Corn",0.8464255,-51.2738106
"R_SSA","USA",2020,"Palm Oil",2.5005027,-1.2686158
"R_SSA","USA",2020,"Rice",0.1344233,-144.35859335
"R_SSA","USA",2020,"Soyabean",4.446846,-49.0392984
"R_SSA","USA",2020,"Wheat",0.9009532,-1479.67148565
"SWE","ARG",2020,"Corn",0,-0.1127771
"SWE","AUS",2020,"Wheat",0.1632151,0.1632151
"SWE","BRA",2020,"Coffee",0,-41.9602416
"SWE","BRA",2020,"Soyabean",0,-0.1506698
"SWE","CAN",2020,"Cocoa",0.1994116,0.1859722
"SWE","CAN",2020,"Palm Oil",0.0992077,0.0992077
"SWE","CAN",2020,"Soyabean",0,-0.181217
"SWE","CAN",2020,"Wheat",0.2366449,0.2185012
"SWE","CHN",2020,"Coffee",0.0304346,-1.8863823
"SWE","CHN",2020,"Soyabean",0,-1.6834795
"SWE","CHN",2020,"Wheat",0.1033791,-0.2385254
"SWE","COL",2020,"Coffee",0,-4.9527704
"SWE","COL",2020,"Palm Oil",0.125142,0.125142
"SWE","DEU",2020,"Cocoa",5.6147907,-5.9427687
"SWE","DEU",2020,"Coffee",0.2450614,-3.3957989
"SWE","DEU",2020,"Corn",0.0075922,-3.2975067
"SWE","DEU",2020,"Palm Oil",2.043796,-4.9346181
"SWE","DEU",2020,"Rice",0,-3.216924
"SWE","DEU",2020,"Soyabean",0,-0.0885918
"SWE","DEU",2020,"Wheat",38.5831387,28.1411773
"SWE","DNK",2020,"Cocoa",9.445735,6.4504359
"SWE","DNK",2020,"Coffee",7.9070956,6.8660587
"SWE","DNK",2020,"Corn",0.0956705,-1.4030092
"SWE","DNK",2020,"Palm Oil",2.0591455,-30.1681812
"SWE","DNK",2020,"Rice",0.8476597,-2.5699469
"SWE","DNK",2020,"Soyabean",0.2741133,-2.0334301
"SWE","DNK",2020,"Wheat",77.9318784,71.7876843
"SWE","ETH",2020,"Coffee",0,-0.8614714
"SWE","ETH",2020,"Wheat",0,-0.0050997
"SWE","FIN",2020,"Cocoa",7.6243865,-4.338237
"SWE","FIN",2020,"Coffee",1.0792628,0.9814966
"SWE","FIN",2020,"Corn",0.2094268,0.2094268
"SWE","FIN",2020,"Palm Oil",3.494935,3.494935
"SWE","FIN",2020,"Rice",0.6017719,0.5578294
"SWE","FIN",2020,"Soyabean",0.0553497,0.0553497
"SWE","FIN",2020,"Wheat",7.5161118,1.2824746
"SWE","GBR",2020,"Cocoa",3.9913034,-0.7126888
"SWE","GBR",2020,"Coffee",0.5829321,-0.3397356
"SWE","GBR",2020,"Corn",0,-0.3074546
"SWE","GBR",2020,"Palm Oil",0.1366286,-0.0588344
"SWE","GBR",2020,"Rice",0.0516441,-1.0961028
"SWE","GBR",2020,"Soyabean",0,-0.1607067
"SWE","GBR",2020,"Wheat",5.3481501,1.6228975
"SWE","GRC",2020,"Cocoa",0.0352833,-0.000673900000000005
"SWE","GRC",2020,"Coffee",0,-0.0069273
"SWE","GRC",2020,"Palm Oil",0.13441,0.13441
"SWE","GRC",2020,"Rice",0,-0.5184442
"SWE","GRC",2020,"Wheat",0.3316931,-0.0758694
"SWE","IDN",2020,"Cocoa",0.0243532,0.0243532
"SWE","IDN",2020,"Coffee",0,-1.14552515
"SWE","IDN",2020,"Palm Oil",0,-49.588066
"SWE","IND",2020,"Coffee",0,-0.1887287
"SWE","IND",2020,"Rice",0,-7.2491364
"SWE","IND",2020,"Wheat",0,-0.1172734
"SWE","IRL",2020,"Cocoa",0.4427371,0.0500903
"SWE","IRL",2020,"Coffee",0,-0.0775855
"SWE","IRL",2020,"Wheat",24.375794,23.936815
"SWE","MEX",2020,"Coffee",0,-0.7642167
"SWE","NOR",2020,"Cocoa",10.0207769,3.3662978
"SWE","NOR",2020,"Coffee",3.4167162,3.2627295
"SWE","NOR",2020,"Corn",0.3706571,0.3454986
"SWE","NOR",2020,"Palm Oil",0.6289883,0.6289883
"SWE","NOR",2020,"Rice",0.0879966,0.0266309
"SWE","NOR",2020,"Soyabean",0.0839354,0.0811555
"SWE","NOR",2020,"Wheat",46.822945,46.5429244
"SWE","RUS",2020,"Cocoa",0.4375639,0.4375639
"SWE","RUS",2020,"Coffee",0.1915506,0.1915506
"SWE","RUS",2020,"Corn",0,-2.805637
"SWE","RUS",2020,"Palm Oil",6.241938,6.241938
"SWE","RUS",2020,"Wheat",0.1709485,0.1295294
"SWE","RWA",2020,"Coffee",0,-1.581001
"SWE","R_ASP",2020,"Cocoa",0.6030478,0.6030478
"SWE","R_ASP",2020,"Coffee",0.1629314,-3.0484817
"SWE","R_ASP",2020,"Palm Oil",0,-31.8140399
"SWE","R_ASP",2020,"Rice",0,-23.0758882
"SWE","R_ASP",2020,"Soyabean",0,-1.0948892
"SWE","R_ASP",2020,"Wheat",0.2347332,-1.5977063
"SWE","R_CSA",2020,"Cocoa",0.3878609,0.3878609
"SWE","R_CSA",2020,"Coffee",0,-25.6676457
"SWE","R_CSA",2020,"Wheat",0.0199227,0.0199227
"SWE","R_NEU",2020,"Cocoa",1.72492035,-1.5652731
"SWE","R_NEU",2020,"Coffee",0.3475198,-2.1084243
"SWE","R_NEU",2020,"Corn",0.0096546,-0.02880275
"SWE","R_NEU",2020,"Palm Oil",0.054028,0.054028
"SWE","R_NEU",2020,"Rice",0.0477872,-0.0068337
"SWE","R_NEU",2020,"Soyabean",0.0057395,0.0057395
"SWE","R_NEU",2020,"Wheat",2.1135407,1.0104196
"SWE","R_NMC",2020,"Cocoa",0.8244242,0.7572901
"SWE","R_NMC",2020,"Coffee",0.0638564,-0.1873604
"SWE","R_NMC",2020,"Corn",0.0071275,-0.0653929
"SWE","R_NMC",2020,"Palm Oil",0.98808,0.98808
"SWE","R_NMC",2020,"Rice",0,-5.3944968
"SWE","R_NMC",2020,"Soyabean",0,-11.203836
"SWE","R_NMC",2020,"Wheat",188.8307784,188.6386697
"SWE","R_OEU",2020,"Cocoa",23.3604854,-15.2573336
"SWE","R_OEU",2020,"Coffee",3.1887465,-8.7717055
"SWE","R_OEU",2020,"Corn",4.7600579,-43.4201309
"SWE","R_OEU",2020,"Palm Oil",7.8563684,4.6801859
"SWE","R_OEU",2020,"Rice",0.3572731,-37.705174
"SWE","R_OEU",2020,"Soyabean",0.1414831,-6.1751122
"SWE","R_OEU",2020,"Wheat",328.5401605,259.4047361
"SWE","R_SSA",2020,"Cocoa",0,-0.0016597
"SWE","R_SSA",2020,"Coffee",0,-6.9872391
"SWE","R_SSA",2020,"Wheat",55.244008,55.1906698
"SWE","TUR",2020,"Cocoa",0.0364236,-0.6981171
"SWE","TUR",2020,"Coffee",0.0136943,-0.1204392
"SWE","TUR",2020,"Corn",0,-0.0480092
"SWE","TUR",2020,"Palm Oil",0.510446,0.510446
"SWE","TUR",2020,"Rice",0,-0.03752105
"SWE","TUR",2020,"Wheat",0.0845506,-2.287774
"SWE","USA",2020,"Cocoa",2.3286981,2.2255208
"SWE","USA",2020,"Coffee",0.1534239,-0.0189628
"SWE","USA",2020,"Corn",0,-0.690418
"SWE","USA",2020,"Rice",0,-2.3333077
"SWE","USA",2020,"Soyabean",0,-0.4625984
"SWE","USA",2020,"Wheat",0.7458501,-0.6179105
"TUR","ARG",2020,"Cocoa",0.2046334,0.2046334
"TUR","ARG",2020,"Corn",0.0259502,-20.619593
"TUR","ARG",2020,"Rice",0,-24.9923701
"TUR","ARG",2020,"Wheat",0.0217129,0.0217129
"TUR","AUS",2020,"Cocoa",0.1899073,0.1899073
"TUR","AUS",2020,"Coffee",0.0239519,0.002582
"TUR","AUS",2020,"Corn",0.0348154,0.0348154
"TUR","AUS",2020,"Wheat",0.723977,0.6059455
"TUR","BRA",2020,"Cocoa",0.1308244,-0.0193221
"TUR","BRA",2020,"Coffee",0.0510744,-78.2842477
"TUR","BRA",2020,"Corn",0,-285.071367
"TUR","BRA",2020,"Rice",0,-23.1308595
"TUR","BRA",2020,"Soyabean",0,-134.290537
"TUR","BRA",2020,"Wheat",0.3132648,0.2747959
"TUR","CAN",2020,"Cocoa",1.1113175,-1.1913044
"TUR","CAN",2020,"Coffee",0.0186429,0.0186429
"TUR","CAN",2020,"Corn",0.4228303,0.4228303
"TUR","CAN",2020,"Palm Oil",0.023388,0.023388
"TUR","CAN",2020,"Rice",0.0030942,0.0030942
"TUR","CAN",2020,"Soyabean",1.592992,1.592992
"TUR","CAN",2020,"Wheat",13.4731477,9.56375685
"TUR","CHN",2020,"Cocoa",1.0323892,-1.6944054
"TUR","CHN",2020,"Coffee",0.4630117,0.4491967
"TUR","CHN",2020,"Corn",0,-0.4910451
"TUR","CHN",2020,"Rice",0,-137.5763045
"TUR","CHN",2020,"Soyabean",0,-0.2609336
"TUR","CHN",2020,"Wheat",12.0966847,11.6804211
"TUR","COL",2020,"Cocoa",1.2733451,1.0702397
"TUR","COL",2020,"Coffee",0,-0.0367139
"TUR","COL",2020,"Wheat",0.5110712,0.5110712
"TUR","DEU",2020,"Cocoa",1.4918002,-4.8394965
"TUR","DEU",2020,"Coffee",0.1714418,-1.1704765
"TUR","DEU",2020,"Corn",1.445975,1.445975
"TUR","DEU",2020,"Rice",0.1869277,-0.837835
"TUR","DEU",2020,"Wheat",14.5447441,-377.6300196
"TUR","DNK",2020,"Cocoa",0.03078065,0.02717675
"TUR","DNK",2020,"Coffee",0.0172955,0.0162596
"TUR","DNK",2020,"Corn",0.0274169,0.0274169
"TUR","DNK",2020,"Rice",0.0670977,0.0373064
"TUR","DNK",2020,"Wheat",0.5888647,0.5272238
"TUR","ETH",2020,"Cocoa",0.23920685,0.23920685
"TUR","ETH",2020,"Coffee",0,-0.202325
"TUR","ETH",2020,"Corn",0.3399672,0.3399672
"TUR","ETH",2020,"Palm Oil",54.619183,54.619183
"TUR","ETH",2020,"Soyabean",0,-7.891852
"TUR","ETH",2020,"Wheat",1.7083624,1.7083624
"TUR","FIN",2020,"Wheat",0.0520142,-0.0977857
"TUR","GBR",2020,"Cocoa",1.3610449,1.0924761
"TUR","GBR",2020,"Coffee",0.0146773,-0.5697469
"TUR","GBR",2020,"Corn",0.1486696,0.1486696
"TUR","GBR",2020,"Rice",0.1114352,0.1114352
"TUR","GBR",2020,"Wheat",2.5443183,2.12997965
"TUR","GRC",2020,"Cocoa",0.1335276,0.0084272
"TUR","GRC",2020,"Coffee",0,-0.0100447
"TUR","GRC",2020,"Corn",0.0702993,-0.000210299999999997
"TUR","GRC",2020,"Palm Oil",2.29943,2.29943
"TUR","GRC",2020,"Rice",0.1098862,-37.4393174
"TUR","GRC",2020,"Wheat",1.2067219,-4.989588
"TUR","IDN",2020,"Cocoa",0.0313187,-2.15214855
"TUR","IDN",2020,"Coffee",0,-0.1324674
"TUR","IDN",2020,"Corn",8.8267638,8.8267638
"TUR","IDN",2020,"Palm Oil",0,-287.1115231
"TUR","IDN",2020,"Wheat",20.2702356,20.1765997
"TUR","IND",2020,"Cocoa",3.77094,0.5914412
"TUR","IND",2020,"Coffee",0,-6.1703385
"TUR","IND",2020,"Corn",0,-0.0304583
"TUR","IND",2020,"Rice",1.554403,-107.4461283
"TUR","IND",2020,"Wheat",0.4742688,0.249546
"TUR","IRL",2020,"Cocoa",0.0113857,0.0113857
"TUR","IRL",2020,"Rice",0.0353896,0.0353896
"TUR","IRL",2020,"Wheat",0.0600687,0.0600687
"TUR","MEX",2020,"Cocoa",1.0655791,1.0655791
"TUR","MEX",2020,"Coffee",0,-0.2591758
"TUR","MEX",2020,"Corn",0.1574938,0.1574938
"TUR","MEX",2020,"Wheat",1.1636275,-357.3125825
"TUR","NOR",2020,"Cocoa",0.0732941,0.0732941
"TUR","NOR",2020,"Coffee",0.00096215,0.00096215
"TUR","NOR",2020,"Corn",1.212386,1.212386
"TUR","NOR",2020,"Rice",0.0896287,0.0896287
"TUR","NPL",2020,"Cocoa",0.5765026,0.5765026
"TUR","NPL",2020,"Wheat",0.1506612,0.1506612
"TUR","RUS",2020,"Cocoa",0.6308983,0.0184811999999999
"TUR","RUS",2020,"Coffee",0.1274946,-0.750761
"TUR","RUS",2020,"Corn",0.0830089,-562.4065236
"TUR","RUS",2020,"Palm Oil",139.247,139.247
"TUR","RUS",2020,"Rice",0.3460063,-50.6206818
"TUR","RUS",2020,"Soyabean",0,-105.50298
"TUR","RUS",2020,"Wheat",1.4047046,-1451.2397717
"TUR","RWA",2020,"Cocoa",0.1152603,0.1152603
"TUR","RWA",2020,"Coffee",0,-0.0113784
"TUR","RWA",2020,"Wheat",1.0742231,1.0742231
"TUR","R_ASP",2020,"Cocoa",3.3683983,-0.1923116
"TUR","R_ASP",2020,"Coffee",0.1488723,-7.0116912
"TUR","R_ASP",2020,"Corn",8.0224082,7.8024532
"TUR","R_ASP",2020,"Palm Oil",0,-524.397957
"TUR","R_ASP",2020,"Rice",0.0687293,-10.6286681
"TUR","R_ASP",2020,"Wheat",128.9173002,126.0974075
"TUR","R_CSA",2020,"Cocoa",4.9559086,4.4855306
"TUR","R_CSA",2020,"Coffee",0.0253174,-1.6885074
"TUR","R_CSA",2020,"Corn",18.4630428,18.4588506
"TUR","R_CSA",2020,"Rice",1.6832895,-86.6205329
"TUR","R_CSA",2020,"Soyabean",0,-30.412577
"TUR","R_CSA",2020,"Wheat",235.2632749,235.2632749
"TUR","R_NEU",2020,"Cocoa",4.0271808,1.8120258
"TUR","R_NEU",2020,"Coffee",0.472042,-3.686546
"TUR","R_NEU",2020,"Corn",0.7379568,-18.1149197
"TUR","R_NEU",2020,"Rice",1.5116389,1.5116389
"TUR","R_NEU",2020,"Soyabean",0,-15.178886
"TUR","R_NEU",2020,"Wheat",8.4163107,-18.8315436
"TUR","R_NMC",2020,"Cocoa",150.4184528,148.9404573
"TUR","R_NMC",2020,"Coffee",20.2684351,17.140244
"TUR","R_NMC",2020,"Corn",1517.0102664,1514.0316434
"TUR","R_NMC",2020,"Palm Oil",61.9093409,61.9093409
"TUR","R_NMC",2020,"Rice",267.6842578,244.7920163
"TUR","R_NMC",2020,"Soyabean",4.634155,4.634155
"TUR","R_NMC",2020,"Wheat",1461.19802575,1383.10353415
"TUR","R_OEU",2020,"Cocoa",13.8883061,-58.25811665
"TUR","R_OEU",2020,"Coffee",1.2399766,-12.7765434
"TUR","R_OEU",2020,"Corn",35.7062726,-647.2131109
"TUR","R_OEU",2020,"Palm Oil",17.076473,16.434489
